,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/load/0
08/02/2020 16:06:55,23.4375,16.40625,25.78125,23.4375,22.265625,55,54,52,52,55,2106.0022,2106.0022,2106.0022,2106.0022,7.467479,5.372039,0.0515479669,1.05775189,100.28582,71.00157,11.2642784,4.60055161,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:06:56,15.625,13.28125,12.5,14.0625,13.8671875,52,54,52,52,54,2106.003,2106.003,2106.003,2106.003,5.439573,3.5184176,0.0282227639,0.9027027,100.285858,70.99748,11.26363,4.6012,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:06:57,22.9166622,17.7083378,12.5,26.0416622,19.7916679,54,55,52,53,55,2106.00415,2106.00415,2106.00415,2106.00415,6.65811348,4.437165,0.0528777875,0.9398864,100.285912,70.99986,11.2640076,4.60082245,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:06:58,20.3125,23.4375,25.78125,29.6875,24.8046875,54,54,54,52,54,2106.00342,2106.00342,2106.00342,2106.00342,7.424166,5.360293,0.0299907215,1.00999236,100.285881,71.0014954,11.264267,4.600563,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:06:59,15.625,15.625,17.96875,21.875,17.7734375,53,54,52,52,54,2106.00244,2106.00244,2106.00244,2106.00244,6.070463,4.11608267,0.03063733,0.9481094,100.285835,70.99347,11.2629929,4.601837,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:07:00,17.1875,17.1875,11.71875,21.875,16.9921875,52,52,52,52,53,2106.003,2106.003,2106.003,2106.003,5.923811,3.95178723,0.04253755,0.959166944,100.285858,70.99426,11.2631187,4.60171127,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:07:01,15.625,15.625,11.71875,14.0625,14.2578125,53,55,52,54,55,2106.00244,2106.00244,2106.00244,2106.00244,6.044678,4.037356,0.04732571,0.9817476,100.285828,71.0040741,11.2646751,4.600155,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:07:02,17.96875,9.375,17.1875,13.28125,14.453125,53,53,52,51,53,2106.003,2106.003,2106.003,2106.003,5.68705463,3.71992135,0.0402730666,0.9545445,100.285851,71.0041,11.264679,4.600151,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:07:03,19.53125,10.15625,14.0625,15.625,14.84375,54,53,52,52,54,2106.00269,2106.00269,2106.00269,2106.00269,6.056958,4.055647,0.0605811626,0.9848401,100.285835,71.00183,11.26432,4.60050964,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:07:04,13.28125,10.9375,10.15625,16.40625,12.6953125,52,54,52,52,54,2106.003,2106.003,2106.003,2106.003,5.69131756,3.73725915,0.0278298017,0.9201074,100.285851,70.9978943,11.2636948,4.60113525,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:07:05,16.40625,9.375,10.15625,14.0625,12.5,53,53,53,53,53,2106.00269,2106.00269,2106.00269,2106.00269,5.30499935,3.40842175,0.023689,0.882384837,100.285851,70.99813,11.2637329,4.601097,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:07:06,19.53125,14.0625,11.71875,18.75,16.015625,53,52,51,52,53,2106.00269,2106.00269,2106.00269,2106.00269,5.86298466,3.898985,0.0428783447,0.9397657,100.285835,70.99445,11.2631493,4.60168076,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:07:07,14.84375,5.46875,7.8125,17.1875,11.328125,53,53,52,52,54,2106.00269,2106.00269,2106.00269,2106.00269,5.41263151,3.48825,0.0298599377,0.8900089,100.285843,70.9939957,11.2630768,4.601753,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:07:08,17.1875,7.8125,8.59375,20.3125,13.4765625,53,56,53,52,55,2106.003,2106.003,2106.003,2106.003,5.91639662,3.95915961,0.0324655846,0.895965,100.285851,70.99005,11.2624512,4.602379,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:07:09,21.875,12.5,20.3125,28.125,20.703125,52,54,52,52,54,2106.00269,2106.00269,2106.00269,2106.00269,6.72036648,4.595022,0.132674411,1.06820536,100.285835,71.07077,11.2752571,4.589573,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67816
08/02/2020 16:07:10,19.53125,11.71875,10.15625,16.40625,14.453125,53,55,52,52,55,2106.0022,2106.0022,2106.0022,2106.0022,6.32299852,4.243014,0.087638244,1.028203,100.28582,71.06955,11.2750626,4.58976746,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:11,17.1875,12.5,5.46875,14.0625,12.3046875,53,54,52,52,54,2106.00317,2106.00317,2106.00317,2106.00317,5.684003,3.70982051,0.04221806,0.936301351,100.285866,71.06469,11.274292,4.590538,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:12,16.40625,10.15625,14.84375,17.96875,14.84375,53,54,52,51,54,2106.00269,2106.00269,2106.00269,2106.00269,6.212336,4.12260437,0.112434104,1.01227415,100.285835,71.07051,11.2752151,4.589615,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:13,26.5625,28.125,21.09375,35.15625,27.734375,56,55,55,55,56,2106.002,2106.002,2106.002,2106.002,8.290501,5.721417,0.3630365,1.39727414,100.285805,71.1296539,11.2845993,4.58023071,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:14,21.09375,15.625,11.71875,23.4375,17.96875,53,55,52,52,55,2106.003,2106.003,2106.003,2106.003,7.10004139,4.833829,0.178927764,1.14601469,100.285851,71.12793,11.2843246,4.58050537,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:15,21.09375,24.21875,17.1875,22.65625,21.2890625,54,56,52,54,56,2106.00342,2106.00342,2106.00342,2106.00342,6.783923,4.63873148,0.1324516,1.06607378,100.285881,71.12477,11.2838249,4.581005,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:16,15.625,11.71875,13.28125,17.96875,14.6484375,54,53,52,53,54,2106.00269,2106.00269,2106.00269,2106.00269,6.171773,4.1655736,0.04080177,0.9574041,100.285843,71.11643,11.2825012,4.582329,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:17,25.78125,17.1875,25.78125,28.125,24.21875,55,54,53,54,55,2106.00269,2106.00269,2106.00269,2106.00269,7.314971,5.219976,0.06852389,1.04062676,100.285843,71.11939,11.28297,4.58185959,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:18,22.65625,24.21875,20.3125,29.6875,24.21875,54,55,53,56,56,2106.003,2106.003,2106.003,2106.003,7.30112457,5.22077227,0.0532068722,1.04385078,100.285851,71.12033,11.2831192,4.581711,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:19,28.125,13.28125,27.34375,33.59375,25.5859375,53,54,53,53,55,2106.00269,2106.00269,2106.00269,2106.00269,7.71171665,5.547442,0.0561114959,1.03175318,100.285835,71.09415,11.278965,4.585865,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:20,25,13.28125,7.8125,10.15625,14.0625,53,53,52,51,53,2106.00269,2106.00269,2106.00269,2106.00269,5.66882849,3.71688056,0.03312108,0.909762263,100.285843,71.08496,11.2775078,4.587322,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:21,16.40625,9.375,9.375,16.40625,12.890625,53,53,52,52,53,2106.002,2106.002,2106.002,2106.002,5.46630669,3.547881,0.0370191261,0.9001234,100.285805,71.07687,11.276226,4.588604,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:22,14.0625,11.71875,14.0625,12.5,13.0859375,54,54,53,53,54,2106.00342,2106.00342,2106.00342,2106.00342,5.658579,3.688507,0.0322501138,0.939353347,100.285881,71.06195,11.2738571,4.590973,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:23,17.96875,10.9375,8.59375,12.5,12.5,53,54,52,52,54,2106.00244,2106.00244,2106.00244,2106.00244,5.53855276,3.6166873,0.0316721052,0.905931354,100.285835,71.06113,11.2737274,4.5911026,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:24,18.75,20.3125,14.0625,14.0625,16.796875,53,52,52,53,53,2106.00317,2106.00317,2106.00317,2106.00317,5.88184547,3.90407324,0.0359439328,0.9301409,100.285858,71.05279,11.2724037,4.5924263,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:25,20.3125,12.5,6.25,14.0625,13.28125,54,53,52,53,54,2106.0022,2106.0022,2106.0022,2106.0022,5.670573,3.729561,0.0266856253,0.9106776,100.28582,71.0551453,11.2727776,4.59205246,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:26,25.78125,22.65625,23.4375,34.375,26.5625,52,54,52,52,54,2106.00317,2106.00317,2106.00317,2106.00317,7.415772,5.31679964,0.0534266122,1.07327855,100.285866,71.1115,11.2817192,4.583111,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:27,29.6875,27.34375,23.4375,29.6875,27.5390625,56,56,55,56,56,2106.00269,2106.00269,2106.00269,2106.00269,7.494037,5.43492842,0.05114143,1.071728,100.285843,71.14163,11.286499,4.578331,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:28,54.6875,54.6875,62.5,64.0625,58.984375,57,57,56,57,58,2106.00269,2106.00269,2106.00269,2106.00269,10.6677,8.436733,0.05006508,1.27748609,100.285843,71.37763,11.32394,4.54088974,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:29,45.3125,41.40625,51.5625,54.6875,48.2421875,53,56,56,53,56,2106.003,2106.003,2106.003,2106.003,9.562271,7.39881659,0.0295937415,1.128182,100.285851,71.5553741,11.3521385,4.5126915,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:30,26.5625,26.5625,40.625,32.03125,31.4453125,54,55,53,56,56,2106.00269,2106.00269,2106.00269,2106.00269,8.504265,6.38852072,0.0287547018,1.07922292,100.285843,71.75492,11.3837967,4.48103333,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:31,31.25,32.8125,48.4375,46.875,39.84375,55,57,54,56,57,2106.0022,2106.0022,2106.0022,2106.0022,9.391784,7.17507362,0.03355986,1.22775674,100.285828,71.8131561,11.3930359,4.471794,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:32,18.75,17.1875,50,17.96875,25.9765625,54,55,55,53,55,2106.003,2106.003,2106.003,2106.003,7.906743,5.72994852,0.029544,1.085742,100.285858,71.82302,11.3946,4.47023,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:33,29.6875,22.65625,29.6875,37.5,29.8828125,54,55,54,56,56,2106.00244,2106.00244,2106.00244,2106.00244,8.000229,5.941434,0.0342245139,0.9650143,100.285828,71.80284,11.3913994,4.47343063,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:34,30.46875,26.5625,32.8125,36.71875,31.640625,56,55,54,54,56,2106.003,2106.003,2106.003,2106.003,8.216341,6.065102,0.02312267,0.994849741,100.285858,71.83177,11.3959885,4.46884155,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:35,27.34375,14.0625,35.15625,33.59375,27.5390625,55,55,53,55,55,2106.00269,2106.00269,2106.00269,2106.00269,8.175842,6.048879,0.02756587,1.083668,100.285843,71.93445,11.4122772,4.452553,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:36,30.46875,27.34375,34.375,42.96875,33.7890625,56,56,56,55,56,2106.003,2106.003,2106.003,2106.003,8.936596,6.73601675,0.0772079751,1.158059,100.285851,71.9707,11.41803,4.4468,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:37,11.71875,9.375,7.03125,15.625,10.9375,53,54,51,53,54,2106.00269,2106.00269,2106.00269,2106.00269,5.557611,3.60641885,0.03222107,0.9004034,100.285843,71.9903259,11.4211426,4.44368744,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:38,19.53125,20.3125,20.3125,26.5625,21.6796875,54,56,54,54,56,2106.00244,2106.00244,2106.00244,2106.00244,7.045139,4.9583497,0.0434937626,1.0164541,100.285835,72.00918,11.4241333,4.44069672,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:39,24.242424,15.1515121,12.878788,17.4242439,17.4242382,54,55,52,55,55,2106.00244,2106.00244,2106.00244,2106.00244,6.293379,4.322696,0.0354589745,0.939545,100.285828,72.0377655,11.428669,4.436161,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.67822
08/02/2020 16:07:40,22.5806465,16.129034,14.5161266,22.5806465,18.9516068,53,54,52,53,54,2106.00342,2106.00342,2106.00342,2106.00342,6.80139351,4.532928,0.180054083,1.12047768,100.285873,72.160614,11.4481583,4.41667175,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:41,12.5,15.625,8.59375,11.71875,12.109375,52,53,52,52,54,2106.00244,2106.00244,2106.00244,2106.00244,5.468082,3.53781629,0.0292713456,0.89998734,100.285835,72.14678,11.4459648,4.418865,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:42,14.84375,12.5,4.6875,14.0625,11.5234375,54,53,52,52,54,2106.003,2106.003,2106.003,2106.003,5.518345,3.6030004,0.024671359,0.907316864,100.285851,72.10966,11.4400749,4.424755,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:43,21.09375,17.96875,18.75,19.53125,19.3359375,54,54,52,53,54,2106.00269,2106.00269,2106.00269,2106.00269,6.106495,4.160809,0.0239350982,0.927439332,100.285843,72.1044159,11.4392433,4.4255867,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:44,14.84375,10.15625,13.28125,10.9375,12.3046875,52,54,52,52,54,2106.00269,2106.00269,2106.00269,2106.00269,5.48627472,3.517954,0.0600566752,0.9400945,100.285843,72.09686,11.4380455,4.42678452,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:45,19.53125,10.15625,11.71875,14.0625,13.8671875,52,55,52,52,55,2106.002,2106.002,2106.002,2106.002,5.933867,3.920488,0.0867977738,0.956911862,100.285812,71.99415,11.4217491,4.443081,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:46,25,15.625,13.28125,32.03125,21.484375,54,55,55,53,55,2106.00342,2106.00342,2106.00342,2106.00342,6.58664,4.62659359,0.0223457068,0.9315366,100.285873,71.9905853,11.4211845,4.44364548,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:47,17.1875,12.5,24.21875,14.84375,17.1875,53,54,52,52,54,2106.00269,2106.00269,2106.00269,2106.00269,6.23269367,4.25669,0.029459754,0.906712532,100.285843,71.99237,11.4214668,4.443363,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:48,17.1875,17.96875,15.625,21.09375,17.96875,53,54,54,54,54,2106.00269,2106.00269,2106.00269,2106.00269,6.281217,4.31592,0.0315749757,0.9112685,100.285851,71.99443,11.4217949,4.443035,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:49,17.1875,10.15625,7.8125,18.75,13.4765625,53,54,52,52,54,2106.002,2106.002,2106.002,2106.002,5.675444,3.75757527,0.01973908,0.8897864,100.285805,71.98807,11.420784,4.444046,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:50,12.5,16.40625,11.71875,14.84375,13.8671875,52,54,52,52,54,2106.00366,2106.00366,2106.00366,2106.00366,5.552392,3.62614751,0.0207037926,0.9231456,100.285889,71.98352,11.420063,4.444767,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:51,17.96875,13.28125,12.5,18.75,15.625,53,54,52,53,54,2106.00073,2106.00073,2106.00073,2106.00073,6.11201572,3.942002,0.174301,1.0362283,100.285751,71.9812851,11.4197083,4.445122,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:52,14.84375,10.15625,7.8125,16.40625,12.3046875,54,54,52,52,54,2106.00439,2106.00439,2106.00439,2106.00439,5.975029,3.858888,0.145898744,1.01422775,100.285927,71.98297,11.4199753,4.44485474,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:53,16.40625,12.5,9.375,19.53125,14.453125,53,54,52,52,54,2106.00269,2106.00269,2106.00269,2106.00269,5.92281437,3.94686174,0.0411403626,0.968591154,100.285851,71.9852753,11.4203415,4.44448853,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:54,16.40625,14.0625,10.9375,19.53125,15.234375,53,52,52,53,53,2106.00269,2106.00269,2106.00269,2106.00269,5.8870697,3.9478488,0.02399479,0.9359809,100.285843,71.9846039,11.4202347,4.44459534,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:55,20.3125,14.84375,14.84375,23.4375,18.359375,55,55,52,52,55,2106.00269,2106.00269,2106.00269,2106.00269,6.21706152,4.18289375,0.0527746566,0.984944344,100.285843,71.98609,11.4204712,4.444359,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:56,20.3125,17.96875,11.71875,25,18.75,55,56,52,54,56,2106.00244,2106.00244,2106.00244,2106.00244,6.65445757,4.627001,0.0422285646,1.00177562,100.285835,71.98484,11.4202728,4.444557,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:57,21.09375,21.875,15.625,25.78125,21.09375,53,54,52,52,54,2106.003,2106.003,2106.003,2106.003,6.545564,4.545554,0.03357609,0.9631262,100.285851,71.98496,11.4202919,4.444538,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:58,25,22.65625,20.3125,21.875,22.4609375,55,56,54,54,56,2106.00269,2106.00269,2106.00269,2106.00269,6.9574337,4.89450741,0.0299037136,1.03324389,100.285843,71.98219,11.4198532,4.444977,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:07:59,25.78125,28.125,32.8125,37.5,31.0546875,54,55,55,54,55,2106.0022,2106.0022,2106.0022,2106.0022,8.4141,6.26655149,0.03255526,1.088494,100.28582,72.03293,11.4279022,4.436928,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:08:00,17.1875,21.09375,14.84375,20.3125,18.359375,52,55,52,52,54,2106.003,2106.003,2106.003,2106.003,6.371013,4.374804,0.0467034951,0.9861856,100.285851,72.07213,11.43412,4.43071,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:08:01,17.96875,9.375,11.71875,13.28125,13.0859375,53,54,52,52,54,2106.003,2106.003,2106.003,2106.003,5.986163,4.01623,0.038058944,0.9409936,100.285851,72.067,11.4333076,4.43152237,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
08/02/2020 16:08:02,15.625,25.78125,18.75,25.78125,21.484375,54,55,52,53,55,2106.00269,2106.00269,2106.00269,2106.00269,7.03278542,4.87373924,0.0562232547,1.19934809,100.285835,72.06551,11.4330711,4.431759,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,85.6782761
