,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/load/0
08/07/2020 20:11:37,100,99.21875,100,100,99.80469,44,46,44,45,46,2106.00244,2106.00244,2106.00244,2106.00244,12.1576586,10.2320213,0.202402,1.73426175,100.285835,77.14523,12.23896,3.62586975,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:38,100,100,100,100,100,45,46,44,45,46,2105.998,2105.998,2105.998,2105.998,12.27463,10.5066528,0.125878289,1.58773983,100.285622,76.87276,12.1957321,3.669098,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:39,100,100,100,100,100,45,46,44,44,46,2106.00757,2106.00757,2106.00757,2106.00757,12.4068966,10.4336281,0.229631037,1.688528,100.286072,76.9125061,12.2020378,3.66279221,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:40,100,100,100,100,100,45,47,44,46,47,2106.003,2106.003,2106.003,2106.003,12.4728127,10.4300556,0.27038464,1.777747,100.285851,76.90662,12.2011032,3.66372681,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:41,99.21875,100,100,100,99.80469,46,47,44,45,47,2106.00269,2106.00269,2106.00269,2106.00269,12.3773823,10.6840019,0.07497417,1.49948335,100.285835,76.79983,12.1841621,3.68066788,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:42,100,100,100,100,100,46,47,45,47,47,2106.00269,2106.00269,2106.00269,2106.00269,12.6480865,10.7594471,0.224142373,1.65267479,100.285835,76.95444,12.2086906,3.65613937,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:43,100,100,100,100,100,46,47,44,47,47,2106.00317,2106.00317,2106.00317,2106.00317,12.579711,10.8364067,0.1824984,1.46608269,100.285858,77.16824,12.2426109,3.622219,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:44,100,99.21875,100,100,99.80469,46,47,46,46,48,2106.0022,2106.0022,2106.0022,2106.0022,12.4923439,10.8543863,0.139664143,1.3384937,100.28582,77.23119,12.2525978,3.61223221,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:45,100,100,100,100,100,47,48,45,47,48,2106.003,2106.003,2106.003,2106.003,12.3299065,10.6077986,0.166921616,1.46638167,100.285858,77.42336,12.2830849,3.58174515,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:46,100,100,100,100,100,47,48,45,47,48,2106.00269,2106.00269,2106.00269,2106.00269,12.4226637,10.8615541,0.0190557875,1.37928474,100.285851,77.6331,12.31636,3.54846954,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:47,100,100,100,100,100,46,48,46,46,48,2106.00171,2106.00171,2106.00171,2106.00171,12.2939339,10.70314,0.059430737,1.40902662,100.285805,77.7896,12.3411865,3.52364349,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:48,100,100,100,100,100,47,49,46,47,49,2106.00366,2106.00366,2106.00366,2106.00366,12.413868,10.5462456,0.22113362,1.63291621,100.285881,77.99037,12.3730392,3.49179077,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:49,100,100,100,100,100,47,48,46,46,48,2106.00244,2106.00244,2106.00244,2106.00244,12.2815428,10.54201,0.0736693,1.5939579,100.285828,77.92607,12.3628387,3.50199127,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:50,100,100,100,100,100,48,48,46,48,48,2106.003,2106.003,2106.003,2106.003,12.4684143,10.5930128,0.2067512,1.75588441,100.285851,77.9909,12.3731232,3.49170685,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:51,99.21875,100,100,100,99.80469,47,48,47,47,48,2106.00244,2106.00244,2106.00244,2106.00244,12.6069384,10.650053,0.268894821,1.76096511,100.285835,77.97914,12.3712578,3.49357224,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:52,100,100,100,100,100,47,49,47,47,49,2106.00317,2106.00317,2106.00317,2106.00317,12.8096981,10.75367,0.341742218,1.79566145,100.285858,78.36333,12.432209,3.432621,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:53,99.21875,100,100,100,99.80469,48,49,48,48,49,2106.00244,2106.00244,2106.00244,2106.00244,12.7781067,10.7980556,0.292174757,1.73482978,100.285828,78.39408,12.437088,3.427742,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:54,100,100,100,100,100,48,49,48,48,49,2106.003,2106.003,2106.003,2106.003,12.6330118,10.8655958,0.175170988,1.588935,100.285858,78.186,12.4040756,3.46075439,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:55,100,100,100,100,100,48,49,48,48,49,2106.00269,2106.00269,2106.00269,2106.00269,12.3909283,10.7823572,0.06063863,1.46210623,100.285835,77.93237,12.3638382,3.50099182,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:56,100,99.21875,99.21875,100,99.609375,48,49,48,48,50,2106.0022,2106.0022,2106.0022,2106.0022,12.44438,10.8321905,0.06522148,1.48686683,100.28582,78.03021,12.37936,3.48546982,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:57,99.21875,99.21875,100,99.21875,99.41406,49,49,48,48,49,2106.00366,2106.00366,2106.00366,2106.00366,12.3507881,10.6146326,0.06571809,1.73737633,100.285881,77.96931,12.3696976,3.49513245,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:58,77.34375,78.125,88.28125,85.15625,82.22656,48,49,48,48,49,2106.00146,2106.00146,2106.00146,2106.00146,11.5675354,9.927076,0.0572934225,1.49072719,100.285782,77.9943848,12.3736763,3.49115372,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:11:59,63.28125,65.625,80.46875,82.8125,73.046875,48,49,48,47,49,2106.0022,2106.0022,2106.0022,2106.0022,11.4351492,9.514123,0.328593463,1.47227812,100.28582,77.771965,12.33839,3.52643967,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:12:00,60.9375,73.4375,81.25,81.25,74.21875,48,49,48,48,49,2106.00439,2106.00439,2106.00439,2106.00439,11.5681086,9.748487,0.2764099,1.40257227,100.285919,77.666626,12.3216782,3.54315186,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,30,87.1030045
08/07/2020 20:12:01,75.78125,72.65625,84.375,73.4375,76.5625,48,49,48,48,50,2106.003,2106.003,2106.003,2106.003,11.6751432,9.820549,0.2545391,1.36876059,100.285851,77.65523,12.31987,3.54496,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:02,67.96875,69.53125,73.4375,68.75,69.921875,47,47,47,48,48,2106.00269,2106.00269,2106.00269,2106.00269,11.3694916,9.552993,0.2419093,1.361039,100.285843,77.65895,12.3204613,3.54436874,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:03,39.0625,53.125,64.84375,57.8125,53.7109375,48,49,48,46,49,2106.00244,2106.00244,2106.00244,2106.00244,9.986453,8.317897,0.2480947,1.1450994,100.285835,77.6401749,12.317482,3.547348,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:04,35.15625,50.78125,63.28125,53.90625,50.78125,47,50,48,47,49,2106.00342,2106.00342,2106.00342,2106.00342,9.946149,8.36234951,0.185724556,1.07942891,100.285873,77.72323,12.330658,3.534172,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:05,44.53125,56.25,61.71875,57.03125,54.8828125,47,49,48,46,49,2106.00244,2106.00244,2106.00244,2106.00244,10.3836241,8.676769,0.265192837,1.246315,100.285828,77.69697,12.3264923,3.53833771,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:06,39.84375,60.15625,62.5,49.21875,52.9296875,48,49,48,48,49,2106.002,2106.002,2106.002,2106.002,10.0629749,8.44182,0.195131138,1.22184634,100.285805,77.73982,12.33329,3.53154,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:07,46.875,60.15625,60.15625,58.59375,56.4453125,49,50,48,49,50,2106.003,2106.003,2106.003,2106.003,10.0639324,8.427894,0.234408647,1.1374259,100.285858,77.6703,12.3222618,3.54256821,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:08,52.34375,66.40625,75,71.875,66.40625,49,51,48,48,51,2106.00317,2106.00317,2106.00317,2106.00317,10.8139639,9.186194,0.1985642,1.20551252,100.285858,77.76415,12.3371506,3.52767944,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:09,35.15625,57.03125,61.71875,58.59375,53.125,49,49,48,47,49,2106.00244,2106.00244,2106.00244,2106.00244,9.999498,8.493543,0.124169044,1.03758025,100.285828,77.773674,12.3386612,3.52616882,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:10,29.6875,40.625,62.5,52.34375,46.2890625,46,48,48,46,48,2106.003,2106.003,2106.003,2106.003,9.178481,7.536729,0.2529993,1.10376716,100.285851,77.48761,12.2932777,3.57155228,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:11,20.3125,32.03125,55.46875,41.40625,37.3046875,46,47,47,46,48,2106.00317,2106.00317,2106.00317,2106.00317,8.153723,6.640444,0.231763512,0.88150835,100.285866,77.47037,12.2905426,3.57428741,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:12,24.21875,38.28125,46.875,39.84375,37.3046875,47,48,48,46,49,2106.00244,2106.00244,2106.00244,2106.00244,8.471377,6.74392939,0.372722328,1.04572654,100.285828,77.46799,12.2901649,3.574665,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:13,21.875,36.71875,50.78125,35.15625,36.1328125,46,47,48,46,48,2106.0022,2106.0022,2106.0022,2106.0022,7.974772,6.4656415,0.201612309,0.9038046,100.28582,77.451355,12.2875252,3.57730484,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:14,14.84375,19.53125,23.4375,22.65625,20.1171875,44,45,44,44,46,2106.00317,2106.00317,2106.00317,2106.00317,5.328409,4.1322155,0.05133187,0.857825,100.285866,77.44493,12.2865067,3.57832336,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:15,6.25,8.59375,10.15625,14.0625,9.765625,43,44,44,44,45,2106.003,2106.003,2106.003,2106.003,4.63784742,3.22052765,0.226025462,0.938889,100.285858,77.4452,12.2865486,3.5782814,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:16,7.8125,10.15625,15.625,15.625,12.3046875,44,45,47,44,47,2106.0022,2106.0022,2106.0022,2106.0022,4.75159836,3.38716912,0.206088856,0.8968625,100.28582,77.4453659,12.2865753,3.5782547,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:17,13.28125,16.40625,21.875,21.09375,18.1640625,44,46,44,44,46,2106.003,2106.003,2106.003,2106.003,5.68469524,3.954357,0.420668542,1.0871768,100.285858,77.44558,12.28661,3.57822037,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:18,13.28125,17.1875,7.8125,18.75,14.2578125,44,45,44,44,45,2106.00244,2106.00244,2106.00244,2106.00244,5.56241274,4.042358,0.252236456,1.01631939,100.285835,77.46167,12.2891617,3.57566833,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:19,3.125,8.59375,6.25,7.8125,6.4453125,44,45,46,44,46,2106.00317,2106.00317,2106.00317,2106.00317,3.94720936,2.61519837,0.222540244,0.879372239,100.285866,77.4575043,12.2885017,3.57632828,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:20,9.375,9.375,7.8125,11.71875,9.5703125,46,47,46,46,47,2106.0022,2106.0022,2106.0022,2106.0022,4.503246,3.31055975,0.0547210053,0.83516717,100.28582,77.45755,12.2885094,3.57632065,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:21,12.5,14.84375,17.96875,16.40625,15.4296875,46,47,47,47,48,2106.003,2106.003,2106.003,2106.003,5.352855,3.98985553,0.115576543,1.04615331,100.285851,77.47751,12.2916756,3.57315445,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:22,32.8125,21.875,32.03125,36.71875,30.859375,48,49,48,49,49,2106.00269,2106.00269,2106.00269,2106.00269,7.94968748,6.25186443,0.170882791,1.4785794,100.285843,77.5416641,12.3018532,3.56297684,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:23,52.34375,45.3125,47.65625,57.03125,50.5859375,47,49,48,49,49,2106.0022,2106.0022,2106.0022,2106.0022,9.30918,7.45355558,0.17625165,1.80078685,100.28582,77.80902,12.3442688,3.52056122,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:24,24.21875,21.875,27.34375,30.46875,25.9765625,49,50,48,49,50,2106.00317,2106.00317,2106.00317,2106.00317,6.665424,4.95618725,0.307835817,1.25044191,100.285866,77.9046249,12.359436,3.505394,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:25,12.5,10.15625,11.71875,12.5,11.71875,46,48,45,45,48,2106.00342,2106.00342,2106.00342,2106.00342,4.6993494,3.425432,0.09659662,0.965295851,100.285881,77.89409,12.3577652,3.50706482,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:26,10.15625,16.40625,21.09375,25.78125,18.359375,46,47,48,47,48,2106.0022,2106.0022,2106.0022,2106.0022,5.626598,4.353339,0.0554573275,0.928116262,100.28582,77.89159,12.3573685,3.50746155,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:27,16.40625,22.65625,18.75,28.90625,21.6796875,46,48,48,48,48,2106.00269,2106.00269,2106.00269,2106.00269,6.29179764,4.855175,0.148420259,1.00889134,100.285843,77.89775,12.358345,3.506485,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:28,13.28125,13.28125,17.96875,16.40625,15.234375,46,49,46,48,49,2106.00269,2106.00269,2106.00269,2106.00269,4.91765,3.740428,0.0495364368,0.8507212,100.285835,77.7591248,12.3363533,3.52847672,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:29,18.75,17.1875,18.75,17.1875,17.96875,46,48,47,46,48,2106.002,2106.002,2106.002,2106.002,6.07752,4.4786787,0.2573055,1.13352692,100.285812,77.74521,12.3341446,3.53068542,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:30,28.90625,25,26.5625,26.5625,26.7578125,47,48,46,49,49,2106.00317,2106.00317,2106.00317,2106.00317,7.62949371,5.81536245,0.2526343,1.39094555,100.285866,77.77372,12.3386688,3.52616119,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.10468
08/07/2020 20:12:31,46.875,32.8125,45.3125,35.9375,40.234375,47,49,46,46,49,2106.00244,2106.00244,2106.00244,2106.00244,8.634137,7.069234,0.08777835,1.23163819,100.285835,78.41173,12.439888,3.424942,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:32,21.09375,35.15625,22.65625,27.34375,26.5625,46,48,46,46,48,2106.003,2106.003,2106.003,2106.003,7.9598856,5.959089,0.439321548,1.47688508,100.285851,78.82158,12.5049095,3.3599205,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:33,25,28.90625,25.78125,28.90625,27.1484375,48,48,49,49,49,2106.0022,2106.0022,2106.0022,2106.0022,7.590618,5.5641036,0.520938,1.339546,100.28582,78.7653656,12.4959908,3.36883926,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:34,24.21875,17.96875,27.34375,26.5625,24.0234375,47,47,46,45,48,2106.00317,2106.00317,2106.00317,2106.00317,6.86390924,5.238699,0.2554462,1.13622856,100.285866,78.6501846,12.4777184,3.38711166,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:35,7.8125,8.59375,14.84375,17.1875,12.109375,46,46,45,45,47,2106.002,2106.002,2106.002,2106.002,5.62623644,4.00511837,0.299582571,1.0525223,100.285805,78.62701,12.474041,3.390789,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:36,17.96875,15.625,17.96875,20.3125,17.96875,47,47,47,46,48,2106.00171,2106.00171,2106.00171,2106.00171,5.465055,3.9374094,0.246961266,1.01115024,100.285789,78.60811,12.4710426,3.39378738,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:37,15.625,15.625,17.96875,17.96875,16.796875,46,46,45,45,48,2106.00439,2106.00439,2106.00439,2106.00439,6.39698458,4.66876125,0.277487516,1.16366518,100.285919,78.571106,12.4651718,3.3996582,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:38,20.3125,28.90625,19.53125,35.9375,26.171875,47,48,46,46,48,2106.00244,2106.00244,2106.00244,2106.00244,7.20744,5.40028334,0.385673642,1.20554221,100.285828,78.56913,12.464859,3.399971,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:39,9.375,10.9375,14.0625,8.59375,10.7421875,46,47,46,45,47,2106.00317,2106.00317,2106.00317,2106.00317,4.798737,3.54826856,0.0574892946,0.887204647,100.285866,78.54227,12.460598,3.404232,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:40,25.78125,35.9375,32.03125,22.65625,29.1015625,47,50,46,45,50,2106.00269,2106.00269,2106.00269,2106.00269,7.933191,6.398293,0.171010092,1.09066021,100.285843,78.8385544,12.5076027,3.35722733,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:41,15.625,17.1875,19.53125,21.09375,18.359375,46,46,45,45,48,2106.003,2106.003,2106.003,2106.003,6.15815544,4.68989754,0.155604944,1.05777144,100.285851,78.68371,12.483036,3.381794,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:42,30.46875,30.46875,33.59375,33.59375,32.03125,48,49,48,47,50,2106.00269,2106.00269,2106.00269,2106.00269,7.866156,6.074131,0.2797128,1.415234,100.285843,78.92317,12.5210266,3.34380341,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:43,30.46875,32.8125,40.625,33.59375,34.375,49,50,49,50,50,2106.003,2106.003,2106.003,2106.003,8.232117,6.27366161,0.405749261,1.44442129,100.285858,78.9263153,12.5215263,3.34330368,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:44,38.28125,40.625,45.3125,59.375,45.8984375,50,51,50,50,51,2106.00244,2106.00244,2106.00244,2106.00244,9.714462,7.80463266,0.325888246,1.45796978,100.285828,78.8437958,12.5084343,3.35639572,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:45,55.46875,61.71875,68.75,75,65.234375,50,52,50,51,52,2106.00146,2106.00146,2106.00146,2106.00146,11.0551624,9.170567,0.27466166,1.51344311,100.285782,79.12238,12.5526314,3.31219864,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:46,66.40625,67.1875,77.34375,82.8125,73.4375,49,52,50,49,52,2106.00366,2106.00366,2106.00366,2106.00366,11.2252445,9.432709,0.187818885,1.51924479,100.285889,79.08453,12.546627,3.318203,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:47,27.34375,42.1875,51.5625,63.28125,46.09375,49,49,50,48,50,2106.00317,2106.00317,2106.00317,2106.00317,9.53245449,7.896901,0.10638243,1.24787688,100.285866,79.11351,12.5512238,3.31360626,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:48,67.96875,73.4375,75,85.15625,75.390625,52,54,51,51,54,2106.00269,2106.00269,2106.00269,2106.00269,11.4648027,9.550295,0.291817784,1.59121668,100.285843,79.09648,12.5485229,3.316307,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
08/07/2020 20:12:49,63.28125,60.9375,74.21875,79.6875,69.53125,49,54,49,49,53,2106.003,2106.003,2106.003,2106.003,11.0292559,9.007048,0.392809182,1.553023,100.285851,79.1765747,12.56123,3.30360031,0,135,405.000031,270,0,0,0,2048,37.9375,2010.0625,1.852417,34,87.14572
