,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/load/0
08/13/2020 09:00:32,38.28125,51.5625,50,63.28125,50.78125,41,41,39,41,41,2106.00269,2106.00269,2106.00269,2106.00269,9.905995,8.281666,0.00818424951,1.37971783,100.285835,84.7203,13.440731,2.424099,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,26,89.88187
08/13/2020 09:00:33,31.25,46.09375,59.375,56.25,48.2421875,38,39,41,38,41,2106.00269,2106.00269,2106.00269,2106.00269,9.374675,7.81506157,0.009048323,1.23607433,100.285843,84.7114258,13.4393234,2.42550659,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,26,89.88187
08/13/2020 09:00:34,26.5625,50,39.84375,48.4375,41.2109375,41,41,39,41,41,2106.00244,2106.00244,2106.00244,2106.00244,9.089382,7.4913106,0.02341186,1.316159,100.285828,84.76074,13.4471474,2.41768265,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,26,89.88187
08/13/2020 09:00:35,22.65625,39.84375,27.34375,46.875,34.1796875,41,42,40,41,42,2106.003,2106.003,2106.003,2106.003,7.92146444,6.4377284,0.00644515548,1.05553234,100.285858,84.78808,13.4514847,2.41334534,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,26,89.88187
08/13/2020 09:00:36,14.84375,23.4375,28.125,30.46875,24.21875,38,39,38,41,41,2106.00269,2106.00269,2106.00269,2106.00269,7.248517,5.792865,0.008000773,0.9680935,100.285843,84.7831039,13.450695,2.414135,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,26,89.88187
08/13/2020 09:00:37,7.8125,26.5625,17.96875,12.5,16.2109375,37,38,37,37,39,2106.00269,2106.00269,2106.00269,2106.00269,5.908976,4.46328926,0.008924745,1.00647891,100.285843,84.7523041,13.4458084,2.41902161,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,26,89.88187
08/13/2020 09:00:38,7.8125,10.9375,4.6875,7.03125,7.6171875,37,39,36,39,39,2106.003,2106.003,2106.003,2106.003,3.78842282,2.569264,0.009132956,0.910755336,100.285851,84.65727,13.4307327,2.43409729,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,26,89.88187
08/13/2020 09:00:39,7.8125,7.03125,7.8125,7.8125,7.6171875,36,37,36,36,38,2106.00269,2106.00269,2106.00269,2106.00269,3.414081,2.274185,0.006100314,0.8403645,100.285843,84.6607361,13.431282,2.433548,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,26,89.88187
08/13/2020 09:00:40,9.375,10.9375,7.03125,6.25,8.3984375,36,37,35,36,38,2106.00269,2106.00269,2106.00269,2106.00269,3.806093,2.59637165,0.007695197,0.884462953,100.285843,84.7268143,13.4417648,2.42306519,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,26,89.88187
08/13/2020 09:00:41,10.15625,5.46875,3.90625,5.46875,6.25,36,37,37,36,37,2106.00269,2106.00269,2106.00269,2106.00269,3.511704,2.34782076,0.00585172232,0.851669431,100.285843,84.5130539,13.4078522,2.45697784,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,26,89.88187
08/13/2020 09:00:42,7.03125,12.5,7.03125,7.8125,8.59375,36,39,36,37,39,2106.00269,2106.00269,2106.00269,2106.00269,3.936775,2.707171,0.00885802,0.943379164,100.285843,84.5032,13.4062881,2.45854187,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,26,89.88187
08/13/2020 09:00:43,8.59375,12.5,8.59375,23.4375,13.28125,36,38,37,37,38,2106.003,2106.003,2106.003,2106.003,4.986969,3.68035483,0.00751241157,0.855627358,100.285851,84.582016,13.4187927,2.44603729,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,26,89.88187
08/13/2020 09:00:44,10.15625,6.25,3.90625,5.46875,6.4453125,36,37,36,37,38,2106.00269,2106.00269,2106.00269,2106.00269,3.63234568,2.43269277,0.007106151,0.863213539,100.285835,84.50711,13.40691,2.45792,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,26,89.88187
08/13/2020 09:00:45,11.71875,11.71875,11.71875,7.03125,10.546875,35,37,36,36,38,2106.003,2106.003,2106.003,2106.003,4.11682463,2.858264,0.0182187427,0.90561825,100.285851,84.54352,13.4126854,2.45214462,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,26,89.88187
08/13/2020 09:00:46,9.375,8.59375,6.25,4.6875,7.2265625,37,40,37,37,40,2106.003,2106.003,2106.003,2106.003,3.86699748,2.63677955,0.00752204331,0.9360697,100.285851,84.5796356,13.4184151,2.446415,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:00:47,17.1875,22.65625,10.15625,17.1875,16.796875,38,39,37,37,40,2106.00269,2106.00269,2106.00269,2106.00269,5.1491785,3.77131248,0.006636173,0.9134569,100.285843,84.64023,13.4280281,2.436802,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:00:48,11.71875,32.03125,14.84375,19.53125,19.53125,38,39,37,37,39,2106.00317,2106.00317,2106.00317,2106.00317,5.94196129,4.499017,0.00745771034,0.8704126,100.285866,84.70813,13.4388008,2.42602921,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:00:49,11.71875,32.03125,10.9375,10.9375,16.40625,37,39,38,37,39,2106.0022,2106.0022,2106.0022,2106.0022,5.163727,3.56343961,0.00613276428,0.912203133,100.28582,84.70681,13.438591,2.426239,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:00:50,19.53125,24.21875,10.15625,8.59375,15.625,38,39,38,38,40,2106.003,2106.003,2106.003,2106.003,5.641463,3.997621,0.00679982128,1.03571689,100.285851,84.74439,13.4445534,2.42027664,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:00:51,21.875,16.40625,10.9375,11.71875,15.234375,37,38,37,36,39,2106.00269,2106.00269,2106.00269,2106.00269,4.99025631,3.37604165,0.007450878,0.984737337,100.285835,84.95914,13.4786224,2.38620758,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:00:52,22.65625,19.53125,13.28125,12.5,16.9921875,37,38,39,37,39,2106.00171,2106.00171,2106.00171,2106.00171,5.15668631,3.53082848,0.008621698,1.036061,100.2858,85.04553,13.4923286,2.37250137,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:00:53,17.96875,26.5625,14.0625,23.4375,20.5078125,38,39,37,38,39,2106.00342,2106.00342,2106.00342,2106.00342,6.27742529,4.66499424,0.007656368,0.961211,100.285881,84.97666,13.4814034,2.38342667,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:00:54,17.96875,17.1875,11.71875,10.9375,14.453125,38,40,38,39,40,2106.00269,2106.00269,2106.00269,2106.00269,5.357902,3.722768,0.00734479027,1.05110073,100.285843,85.1867,13.5147247,2.35010529,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:00:55,17.96875,14.84375,12.5,10.15625,13.8671875,37,38,37,37,39,2105.9978,2105.9978,2105.9978,2105.9978,5.132412,3.42805,0.006785459,1.00842822,100.285606,84.4827347,13.4030418,2.46178818,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:00:56,24.21875,18.75,22.65625,25,22.65625,39,39,39,39,41,2106.00781,2106.00781,2106.00781,2106.00781,6.689808,5.06362343,0.005898651,1.05813193,100.286079,84.17698,13.3545341,2.51029587,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:00:57,12.5,20.3125,7.8125,6.25,11.71875,38,39,37,38,39,2106.00269,2106.00269,2106.00269,2106.00269,4.989407,3.42558932,0.00675922865,0.9855686,100.285843,84.0976,13.3419418,2.52288818,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:00:58,10.9375,14.84375,4.6875,6.25,9.1796875,38,39,37,38,40,2106.00269,2106.00269,2106.00269,2106.00269,4.55352259,2.995476,0.00608255528,0.921203,100.285843,84.1234741,13.3460464,2.51878357,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:00:59,15.625,21.09375,14.0625,28.90625,19.921875,37,39,37,38,39,2106.003,2106.003,2106.003,2106.003,6.07496071,4.51045942,0.006358271,0.9476269,100.285851,84.06574,13.3368874,2.52794266,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:01:00,12.5,24.21875,8.59375,13.28125,14.6484375,37,39,37,37,40,2106.00269,2106.00269,2106.00269,2106.00269,4.98583269,3.47680855,0.00642606756,0.9468964,100.285843,84.00729,13.3276138,2.53721619,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:01:01,7.03125,27.34375,16.40625,25.78125,19.140625,39,41,39,41,41,2106.00244,2106.00244,2106.00244,2106.00244,6.053603,4.536355,0.013991707,0.8808692,100.285835,84.03206,13.331543,2.533287,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:01:02,13.28125,21.09375,14.84375,50,24.8046875,39,40,38,40,40,2106.003,2106.003,2106.003,2106.003,6.89388561,5.3898716,0.008139397,0.98762095,100.285851,84.2670746,13.3688278,2.4960022,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:01:03,45.3125,57.8125,50,69.53125,55.6640625,38,40,40,39,41,2106.00269,2106.00269,2106.00269,2106.00269,9.050806,7.56702328,0.0070848274,1.02607846,100.285843,84.17974,13.3549728,2.50985718,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:01:04,12.5,22.65625,6.25,12.5,13.4765625,38,39,38,38,40,2105.99951,2105.99951,2105.99951,2105.99951,4.798702,3.27970719,0.005668118,0.9502935,100.28569,84.1646,13.35257,2.51226044,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:01:05,10.15625,23.4375,3.90625,10.15625,11.9140625,37,39,37,37,39,2106.00586,2106.00586,2106.00586,2106.00586,4.633876,3.11429024,0.007383739,0.935477,100.285995,84.12869,13.3468742,2.51795578,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:01:06,17.1875,21.875,11.71875,14.84375,16.40625,38,39,37,39,40,2106.00269,2106.00269,2106.00269,2106.00269,5.13749361,3.64684272,0.00727534434,0.9617516,100.285843,84.12934,13.3469772,2.51785278,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:01:07,7.8125,21.09375,7.8125,10.9375,11.9140625,37,38,37,37,39,2106.003,2106.003,2106.003,2106.003,4.45759439,2.98428965,0.006148154,0.9059092,100.285851,84.16043,13.35191,2.51292038,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:01:08,7.8125,19.53125,6.25,6.25,9.9609375,38,39,37,38,40,2106.00269,2106.00269,2106.00269,2106.00269,4.20887041,2.7486937,0.00729812263,0.891842842,100.285851,84.07226,13.3379211,2.52690887,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:01:09,11.71875,22.65625,6.25,6.25,11.71875,37,39,37,39,40,2106.00317,2106.00317,2106.00317,2106.00317,4.710532,3.18253636,0.00658960734,0.9000916,100.285866,83.95307,13.3190117,2.54581833,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:01:10,9.375,19.53125,10.15625,5.46875,11.1328125,38,40,39,38,40,2106.002,2106.002,2106.002,2106.002,4.888491,3.36453342,0.00485704141,0.870381832,100.285805,83.9832458,13.3237991,2.541031,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:01:11,7.03125,23.4375,6.25,10.9375,11.9140625,37,39,37,37,40,2106.00269,2106.00269,2106.00269,2106.00269,5.270706,3.68801165,0.004839669,0.949494064,100.285851,83.9900055,13.3248711,2.539959,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
08/13/2020 09:01:12,11.71875,20.3125,5.46875,5.46875,10.7421875,37,39,38,38,40,2106.003,2106.003,2106.003,2106.003,4.8702817,3.36731315,0.004528673,0.8568983,100.285851,83.95192,13.3188286,2.54600143,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,28,89.88479
