,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/load/0,/atigpu/2/temperature/0,/atigpu/2/clock/0,/atigpu/2/clock/1,/atigpu/2/load/0,/hdd/0/temperature/0,/hdd/0/load/0
10/24/2021 17:53:58,57.8125,57.8125,46.875,57.8125,55.078125,1796.6272,1796.6272,1796.6272,1796.6272,199.625244,61.43212,4.27466965,2.683693,0,0,20,0,38,428.44,873.269958,14,41,48.7352448
10/24/2021 17:53:59,61.53846,60.0000038,58.4615364,63.0769272,60.76923,1796.62537,1796.62537,1796.62537,1796.62537,199.625031,61.51156,4.280197,2.67816544,0,0,20,0,38,447.99,875.93,18,41,48.7352448
10/24/2021 17:54:00,73.8461456,72.30769,73.8461456,66.15385,71.53846,1796.62622,1796.62622,1796.62622,1796.62622,199.625137,61.5630341,4.283779,2.67458344,0,0,20,0,38,426.069977,885.779968,15,41,48.7352448
10/24/2021 17:54:01,35.384613,41.53846,30.76923,29.2307682,34.23077,1796.62634,1796.62634,1796.62634,1796.62634,199.625137,61.5478477,4.28272247,2.67564,0,0,20,0,38,415.83,805.769958,13,41,48.7352448
10/24/2021 17:54:02,56.25,46.875,51.5625,50,51.171875,1796.62585,1796.62585,1796.62585,1796.62585,199.625092,61.5439,4.282448,2.67591476,0,0,20,0,38,435.9,805.51,17,41,48.7352448
10/24/2021 17:54:03,43.07692,43.07692,36.9230728,29.2307682,38.07692,1796.62671,1796.62671,1796.62671,1796.62671,199.625183,61.5459862,4.282593,2.67576981,0,0,20,0,38,415.699982,805.579956,14,41,48.7352448
10/24/2021 17:54:04,54.6875,48.4375,39.0625,46.875,47.265625,1796.62683,1796.62683,1796.62683,1796.62683,199.6252,61.54741,4.282692,2.67567062,0,0,20,0,38,407.99,856.51,13,41,48.7352448
10/24/2021 17:54:05,56.25,65.625,54.6875,65.625,60.546875,1796.62585,1796.62585,1796.62585,1796.62585,199.625092,61.51304,4.2803,2.67806244,0,0,20,0,38,405.1,904.86,12,41,48.7352448
10/24/2021 17:54:06,57.8125,59.375,62.5,62.5,60.546875,1796.62732,1796.62732,1796.62732,1796.62732,199.625259,61.5881958,4.28553,2.67283249,0,0,20,0,38,407.81,892.19,12,41,48.7352448
10/24/2021 17:54:07,65.625,62.5,60.9375,67.1875,64.0625,1796.62524,1796.62524,1796.62524,1796.62524,199.625031,61.5349655,4.281826,2.67653656,0,0,20,0,38,421.039978,867.94,15,41,48.7352448
10/24/2021 17:54:08,95.3125,92.1875,96.875,92.1875,94.140625,1796.62708,1796.62708,1796.62708,1796.62708,199.625229,61.5252075,4.281147,2.67721558,0,0,20,0,38,421.03,909.16,14,41,48.7352448
10/24/2021 17:54:09,83.8235245,85.29411,83.8235245,82.35294,83.8235245,1796.62671,1796.62671,1796.62671,1796.62671,199.625183,61.46501,4.27695847,2.681404,0,0,20,0,38,436.31,924.69,15,41,48.7352448
10/24/2021 17:54:10,45,58.3333359,56.6666679,63.3333321,55.83333,1796.62573,1796.62573,1796.62573,1796.62573,199.625076,61.49023,4.278713,2.67964935,0,0,20,0,38,394.639984,929.74,9,41,48.7352448
10/24/2021 17:54:11,65.625,57.8125,65.625,71.875,65.234375,1796.626,1796.626,1796.626,1796.626,199.6251,61.4002151,4.27244949,2.685913,0,0,20,0,38,379.85,896.35,7,41,48.7352448
10/24/2021 17:57:22,31.25,31.25,35.9375,29.6875,32.03125,1796.62524,1796.62524,1796.62524,1796.62524,199.625031,60.60415,4.21705627,2.7413063,0,0,20,0,36,391.199982,790.62,10,41,48.7360573
10/24/2021 17:57:23,42.1875,32.8125,29.6875,32.8125,34.375,1796.62646,1796.62646,1796.62646,1796.62646,199.625153,60.60497,4.21711349,2.741249,0,0,20,0,36,391.63,770.44,10,41,48.7360573
10/24/2021 17:57:24,42.1875,29.6875,23.4375,20.3125,28.90625,1796.62659,1796.62659,1796.62659,1796.62659,199.625183,60.59241,4.21624,2.74212265,0,0,20,0,36,391.31,767.61,10,41,48.7360573
10/24/2021 17:57:25,26.5625,45.3125,35.9375,50,39.453125,1796.62463,1796.62463,1796.62463,1796.62463,199.624969,60.59241,4.21624,2.74212265,0,0,20,0,36,386.08,871.99,9,41,48.7360573
10/24/2021 17:57:26,29.6875,35.9375,35.9375,35.9375,34.375,1796.627,1796.627,1796.627,1796.627,199.625229,60.6146164,4.217785,2.7405777,0,0,20,0,36,389.259979,827.829956,10,41,48.7360573
10/24/2021 17:57:27,23.4375,18.75,20.3125,23.4375,21.484375,1796.62671,1796.62671,1796.62671,1796.62671,199.625183,60.658638,4.220848,2.7375145,0,0,20,0,36,389.139984,780.25,10,41,48.7360573
10/24/2021 17:57:28,29.6875,25,21.875,26.5625,25.78125,1796.62524,1796.62524,1796.62524,1796.62524,199.625031,60.6580353,4.220806,2.73755646,0,0,20,0,36,390.13,771.68,10,41,48.7360573
10/24/2021 17:57:29,31.25,25,29.6875,32.8125,29.6875,1796.62744,1796.62744,1796.62744,1796.62744,199.625259,60.65228,4.22040558,2.737957,0,0,20,0,36,396.16,800.339966,10,41,48.7360573
10/24/2021 17:57:30,48.4375,45.3125,37.5,43.75,43.75,1796.62646,1796.62646,1796.62646,1796.62646,199.625168,60.64203,4.219692,2.73867035,0,0,20,0,36,408.039978,782.36,11,41,48.7360573
10/24/2021 17:57:31,34.375,28.125,29.6875,34.375,31.640625,1796.627,1796.627,1796.627,1796.627,199.625214,60.6425247,4.21972656,2.738636,0,0,20,0,36,399.3,760.23,10,41,48.7360573
10/24/2021 17:57:32,28.125,18.75,17.1875,12.5,19.140625,1796.62537,1796.62537,1796.62537,1796.62537,199.625046,60.63956,4.21952057,2.738842,0,0,20,0,36,364.31,734.95,5,41,48.7360573
10/24/2021 17:57:33,18.75,15.625,10.9375,6.25,12.890625,1796.62646,1796.62646,1796.62646,1796.62646,199.625153,60.64258,4.21973038,2.7386322,0,0,20,0,36,347.78,715.01,3,41,48.7360573
10/24/2021 17:57:34,18.4615364,19.9999981,12.3076916,13.8461533,16.1538486,1796.62671,1796.62671,1796.62671,1796.62671,199.625183,60.642086,4.219696,2.73866653,0,0,20,0,36,345.389984,744.62,3,41,48.7360573
10/24/2021 17:57:35,44.6153831,26.1538448,36.9230728,32.30769,34.9999962,1796.62622,1796.62622,1796.62622,1796.62622,199.625137,60.6417542,4.219673,2.73868942,0,0,20,0,36,340.18,863.579956,3,41,48.7360573
10/24/2021 17:57:36,34.375,23.4375,23.4375,31.25,28.125,1796.62634,1796.62634,1796.62634,1796.62634,199.625137,60.6335869,4.219105,2.73925781,0,0,20,0,36,337.97998,769.889954,2,41,48.7360573
10/24/2021 17:57:37,19.9999981,18.4615364,13.8461533,7.69230747,15.0000038,1796.62549,1796.62549,1796.62549,1796.62549,199.625061,60.63523,4.219219,2.73914337,0,0,20,0,36,337.97,740.13,2,41,48.7360573
10/24/2021 17:57:38,12.5,12.5,17.1875,15.625,14.453125,1796.62634,1796.62634,1796.62634,1796.62634,199.625153,60.6349564,4.2192,2.73916245,0,0,20,0,36,336.37,726.76,2,41,48.7360573
10/24/2021 17:57:39,18.75,12.5,23.4375,18.75,18.359375,1796.62646,1796.62646,1796.62646,1796.62646,199.625168,60.6344643,4.219166,2.73919678,0,0,20,0,36,342.6,757.63,3,41,48.7360573
10/24/2021 17:57:40,39.9999962,27.6923065,30.76923,32.30769,32.6923065,1796.62585,1796.62585,1796.62585,1796.62585,199.625092,60.6274452,4.21867752,2.739685,0,0,20,0,36,344.289978,767.41,3,41,48.7360573
10/24/2021 17:57:41,23.4375,21.875,18.75,25,22.265625,1796.627,1796.627,1796.627,1796.627,199.625229,60.60738,4.21728134,2.74108124,0,0,20,0,36,349.87,755.61,3,41,48.7360573
10/24/2021 17:57:42,24.6153831,23.0769215,15.3846149,13.8461533,19.23077,1796.62549,1796.62549,1796.62549,1796.62549,199.625061,60.6156578,4.21785736,2.74050522,0,0,20,0,36,347.66,743.8,3,41,48.7360573
10/24/2021 17:57:43,24.6153831,18.4615364,23.0769215,23.0769215,22.3076878,1796.626,1796.626,1796.626,1796.626,199.6251,60.6157722,4.217865,2.74049759,0,0,20,0,36,345.65,745.16,3,41,48.7360573
10/24/2021 17:57:44,38.80597,31.34328,17.91045,32.8358231,30.2238827,1796.627,1796.627,1796.627,1796.627,199.625214,60.6103935,4.217491,2.74087143,0,0,20,0,36,344.75,789.19,3,41,48.7360573
10/24/2021 17:57:45,41.9354858,48.3871,53.2258034,37.0967751,45.161293,1796.6261,1796.6261,1796.6261,1796.6261,199.625122,60.5687866,4.214596,2.74376678,0,0,20,0,36,343.56,878.93,3,41,48.7360573
10/24/2021 17:57:46,56.25,43.75,43.75,53.125,49.21875,1796.62756,1796.62756,1796.62756,1796.62756,199.62529,60.62827,4.21873474,2.73962784,0,0,20,0,36,365.84,863.459961,5,41,48.7360573
10/24/2021 17:57:47,49.2307663,30.76923,39.9999962,41.53846,40.384613,1796.62451,1796.62451,1796.62451,1796.62451,199.624939,60.63956,4.21952057,2.738842,0,0,20,0,36,354.5,809.18,4,41,48.7360573
10/24/2021 17:57:48,18.4615364,10.76923,15.3846149,6.153846,12.6923027,1796.62708,1796.62708,1796.62708,1796.62708,199.625229,60.6245422,4.21847534,2.73988724,0,0,20,0,36,344.08,736.959961,3,41,48.73605
10/24/2021 17:57:49,24.6153831,15.3846149,12.3076916,13.8461533,16.5384655,1796.627,1796.627,1796.627,1796.627,199.625214,60.6230621,4.21837234,2.73999023,0,0,20,0,36,347.6,728.86,3,41,48.73605
10/24/2021 17:57:50,26.5625,17.1875,6.25,4.6875,13.671875,1796.62683,1796.62683,1796.62683,1796.62683,199.6252,60.6248665,4.218498,2.73986435,0,0,20,0,36,343.68,736.649963,3,41,48.73605
10/24/2021 17:57:51,24.3243217,21.62162,13.5135117,13.5135117,18.24324,1796.62671,1796.62671,1796.62671,1796.62671,199.625183,60.6020622,4.21691132,2.74145126,0,0,20,0,36,345.02,751.18,3,41,48.73605
10/24/2021 17:57:52,21.875,12.5,20.3125,23.4375,19.53125,1796.626,1796.626,1796.626,1796.626,199.6251,60.626297,4.21859741,2.73976517,0,0,20,0,36,342.78,745.37,3,41,48.73605
10/24/2021 17:57:53,10.9375,9.375,10.9375,6.25,9.375,1796.628,1796.628,1796.628,1796.628,199.625336,60.626297,4.21859741,2.73976517,0,0,20,0,36,339.07,712.97,3,41,48.73605
10/24/2021 17:57:54,21.53846,13.8461533,13.8461533,10.76923,14.9999981,1796.62659,1796.62659,1796.62659,1796.62659,199.625183,60.62383,4.21842575,2.73993683,0,0,20,0,36,339.53,756.36,2,41,48.73605
10/24/2021 17:57:55,35.9375,40.625,35.9375,26.5625,34.765625,1796.62573,1796.62573,1796.62573,1796.62573,199.625076,60.62569,4.21855545,2.73980713,0,0,20,0,36,337.289978,857.66,2,41,48.73605
10/24/2021 17:57:56,26.1538448,19.9999981,19.9999981,13.8461533,19.9999981,1796.62671,1796.62671,1796.62671,1796.62671,199.6252,60.6248665,4.218498,2.73986435,0,0,20,0,36,336.639984,833.449951,2,41,48.73605
10/24/2021 17:57:57,12.5,20.3125,20.3125,28.125,20.3125,1796.62634,1796.62634,1796.62634,1796.62634,199.625137,60.632103,4.219002,2.73936081,0,0,20,0,36,355.139984,806.279968,4,41,48.73605
10/24/2021 17:57:58,43.75,25,21.875,34.375,31.25,1796.62585,1796.62585,1796.62585,1796.62585,199.6251,60.6268425,4.21863556,2.739727,0,0,20,0,36,362.22998,796.94,4,41,48.73605
10/24/2021 17:57:59,40.625,40.625,39.0625,32.8125,38.28125,1796.6261,1796.6261,1796.6261,1796.6261,199.625122,60.6101761,4.217476,2.74088669,0,0,20,0,36,373.33,801.769958,5,41,48.73605
10/24/2021 17:58:00,28.125,25,17.1875,15.625,21.484375,1796.62634,1796.62634,1796.62634,1796.62634,199.625153,60.61763,4.21799469,2.740368,0,0,20,0,36,367.66,764.079956,5,41,48.73605
10/24/2021 17:58:01,9.375,10.9375,9.375,6.25,8.984375,1796.62634,1796.62634,1796.62634,1796.62634,199.625153,60.61736,4.21797562,2.740387,0,0,20,0,35,352.94,729.81,4,41,48.73605
10/24/2021 17:58:02,28.125,34.375,28.125,23.4375,28.515625,1796.62708,1796.62708,1796.62708,1796.62708,199.625229,60.6093,4.217415,2.74094772,0,0,20,0,35,346.11,764.22,3,41,48.73605
10/24/2021 17:58:03,27.6923065,32.30769,23.0769215,23.0769215,26.538456,1796.62488,1796.62488,1796.62488,1796.62488,199.624985,60.6089172,4.217388,2.74097443,0,0,20,0,35,351.18,749.86,4,41,48.73605
10/24/2021 17:58:04,15.3846149,13.8461533,19.9999981,12.3076916,15.3846149,1796.62683,1796.62683,1796.62683,1796.62683,199.625214,60.60771,4.217304,2.74105835,0,0,20,0,35,362.09,754.1,6,41,48.73605
10/24/2021 17:58:05,32.8125,42.1875,31.25,34.375,35.15625,1796.62573,1796.62573,1796.62573,1796.62573,199.625076,60.60848,4.21735764,2.741005,0,0,20,0,35,349.789978,840.05,4,41,48.73605
10/24/2021 17:58:06,28.125,23.4375,23.4375,18.75,23.4375,1796.626,1796.626,1796.626,1796.626,199.6251,60.60475,4.217098,2.74126434,0,0,20,0,35,359.03,784.91,5,41,48.73605
10/24/2021 17:58:07,18.75,12.5,6.25,7.8125,11.328125,1796.62634,1796.62634,1796.62634,1796.62634,199.625153,60.61703,4.21795273,2.74040985,0,0,20,0,35,352.35,742.55,4,41,48.73605
10/24/2021 17:58:08,29.2307682,27.6923065,33.8461533,24.6153831,28.8461571,1796.62622,1796.62622,1796.62622,1796.62622,199.625137,60.6175766,4.217991,2.7403717,0,0,20,0,35,342.35,762.18,3,41,48.73605
10/24/2021 17:58:09,29.6875,25,28.125,29.6875,28.125,1796.62769,1796.62769,1796.62769,1796.62769,199.6253,60.6171379,4.21796036,2.74040222,0,0,20,0,35,343.11,785.209961,3,41,48.73605
10/24/2021 17:58:10,20.3125,21.875,20.3125,20.3125,20.703125,1796.6261,1796.6261,1796.6261,1796.6261,199.625122,60.61692,4.217945,2.74041748,0,0,20,0,35,342.47998,754.61,3,41,48.73605
10/24/2021 17:58:11,21.53846,27.6923065,24.6153831,12.3076916,21.53846,1796.62671,1796.62671,1796.62671,1796.62671,199.625183,60.6134644,4.217705,2.74065781,0,0,20,0,35,343.13,798.019958,3,41,48.73605
10/24/2021 17:58:12,17.1875,7.8125,10.9375,9.375,11.328125,1796.62537,1796.62537,1796.62537,1796.62537,199.625046,60.6129723,4.21767044,2.74069214,0,0,20,0,35,338.949982,742.86,2,41,48.73605
10/24/2021 17:58:13,26.1538448,33.8461533,24.6153831,30.76923,28.8461514,1796.62561,1796.62561,1796.62561,1796.62561,199.625061,60.6112175,4.21754837,2.74081421,0,0,20,0,35,339.68,752.16,2,41,48.73605
10/24/2021 17:58:14,64.0625,76.5625,67.1875,68.75,69.140625,1796.62756,1796.62756,1796.62756,1796.62756,199.62529,60.60201,4.2169075,2.741455,0,0,20,0,35,340.259979,816.81,2,41,48.73605
10/24/2021 17:58:15,70.3125,62.5,64.0625,73.4375,67.578125,1796.62512,1796.62512,1796.62512,1796.62512,199.625015,60.5975151,4.2165947,2.741768,0,0,20,0,35,339.61,890.69,2,41,48.73605
10/24/2021 17:58:16,33.8461533,24.6153831,24.6153831,30.76923,28.4615345,1796.6261,1796.6261,1796.6261,1796.6261,199.625122,60.6000366,4.21677,2.74159241,0,0,20,0,35,338.61,795.019958,2,41,48.73605
10/24/2021 17:58:17,6.25,7.8125,10.9375,6.25,7.8125,1796.62622,1796.62622,1796.62622,1796.62622,199.625137,60.6043129,4.21706772,2.74129486,0,0,20,0,35,337.97,727.91,2,41,48.73611
10/24/2021 17:58:18,10.9375,6.25,6.25,3.125,6.640625,1796.62732,1796.62732,1796.62732,1796.62732,199.625259,60.6037636,4.21702957,2.741333,0,0,20,0,35,338.44,713.42,2,41,48.73611
10/24/2021 17:58:19,39.0625,45.3125,39.0625,51.5625,43.75,1796.62537,1796.62537,1796.62537,1796.62537,199.625046,60.6004753,4.21680069,2.741562,0,0,20,0,35,343.419983,741.86,3,41,48.73611
10/24/2021 17:58:20,19.9999981,38.4615364,33.8461533,24.6153831,29.2307682,1796.62793,1796.62793,1796.62793,1796.62793,199.62532,60.59987,4.21675873,2.74160385,0,0,20,0,35,343.039978,764.74,3,41,48.73611
10/24/2021 17:58:21,26.5625,28.125,23.4375,9.375,21.875,1796.624,1796.624,1796.624,1796.624,199.6249,60.5996475,4.21674347,2.741619,0,0,20,0,35,346.55,770.48,3,41,48.73611
10/24/2021 17:58:22,9.230768,6.153846,9.230768,9.230768,8.4615345,1796.62732,1796.62732,1796.62732,1796.62732,199.625259,60.5995445,4.216736,2.74162674,0,0,20,0,35,341.199982,728.17,3,41,48.73611
10/24/2021 17:58:23,15.625,7.8125,25,10.9375,14.84375,1796.62634,1796.62634,1796.62634,1796.62634,199.625137,60.598938,4.216694,2.7416687,0,0,20,0,35,359.38,719.5,6,41,48.73611
10/24/2021 17:58:24,44.6153831,15.3846149,29.2307682,29.2307682,29.61538,1796.62659,1796.62659,1796.62659,1796.62659,199.625183,60.5991058,4.21670532,2.74165726,0,0,20,0,35,357.97998,761.47,5,41,48.73611
10/24/2021 17:58:25,32.8125,32.8125,43.75,45.3125,38.671875,1796.62488,1796.62488,1796.62488,1796.62488,199.624985,60.575367,4.21505356,2.743309,0,0,20,0,35,350.19,850.339966,4,41,48.73611
10/24/2021 17:58:26,26.1538448,18.4615364,19.9999981,15.3846149,20.0000038,1796.62646,1796.62646,1796.62646,1796.62646,199.625153,60.63682,4.21933,2.73903275,0,0,20,0,35,346.46,789.12,4,41,48.73611
10/24/2021 17:58:27,26.5625,43.75,35.9375,26.5625,33.203125,1796.62646,1796.62646,1796.62646,1796.62646,199.625153,60.63836,4.21943665,2.738926,0,0,20,0,35,350.669983,761.79,4,41,48.73611
10/24/2021 17:58:28,15.3846149,9.230768,12.3076916,16.9230766,13.4615364,1796.62659,1796.62659,1796.62659,1796.62659,199.625168,60.63956,4.21952057,2.738842,0,0,20,0,35,342.789978,725.829956,3,41,48.73611
10/24/2021 17:58:29,13.6363621,9.090906,12.121212,12.121212,11.742425,1796.62634,1796.62634,1796.62634,1796.62634,199.625153,60.632103,4.219002,2.73936081,0,0,20,0,35,339.56,709.87,3,41,48.73611
10/24/2021 17:58:30,17.1875,14.0625,12.5,15.625,14.84375,1796.6261,1796.6261,1796.6261,1796.6261,199.625122,60.6385765,4.219452,2.73891068,0,0,20,0,35,337.84,722.95,2,41,48.73611
10/24/2021 17:58:31,17.1875,12.5,17.1875,10.9375,14.453125,1796.62622,1796.62622,1796.62622,1796.62622,199.625137,60.6383,4.219433,2.73892975,0,0,20,0,35,340.87,708.149963,3,41,48.73611
10/24/2021 17:58:32,17.1875,9.375,14.0625,7.8125,12.109375,1796.62634,1796.62634,1796.62634,1796.62634,199.625153,60.65146,4.22034836,2.73801422,0,0,20,0,35,339.47998,718.649963,2,41,48.73611
10/24/2021 17:58:33,20.3125,17.1875,14.0625,10.9375,15.625,1796.62634,1796.62634,1796.62634,1796.62634,199.625153,60.66489,4.221283,2.73707962,0,0,20,0,35,337.61,727.089966,2,41,48.73611
10/24/2021 17:58:34,29.6875,14.0625,26.5625,23.4375,23.4375,1796.62683,1796.62683,1796.62683,1796.62683,199.6252,60.6628036,4.221138,2.73722458,0,0,20,0,35,337.3,770.269958,2,41,48.73611
10/24/2021 17:58:35,56.92308,41.53846,41.53846,38.4615364,44.6153831,1796.62646,1796.62646,1796.62646,1796.62646,199.625168,60.6406021,4.219593,2.73876953,0,0,20,0,35,336.66,857.82,2,41,48.73611
10/24/2021 17:58:36,34.375,45.3125,40.625,37.5,39.453125,1796.62524,1796.62524,1796.62524,1796.62524,199.625015,60.6417542,4.219673,2.73868942,0,0,20,0,36,352.22998,828,5,41,48.73611
10/24/2021 17:58:37,29.6875,18.75,20.3125,15.625,21.09375,1796.62622,1796.62622,1796.62622,1796.62622,199.625137,60.6616554,4.221058,2.73730469,0,0,20,0,36,360,752.889954,6,41,48.73611
10/24/2021 17:58:38,35.384613,21.53846,15.3846149,15.3846149,21.9230766,1796.62671,1796.62671,1796.62671,1796.62671,199.6252,60.64472,4.219879,2.73848343,0,0,20,0,36,350.69,748.79,4,41,48.73611
