,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/load/0,/atigpu/3/temperature/0,/atigpu/3/clock/0,/atigpu/3/clock/1,/atigpu/3/load/0,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Core","GPU Core","GPU Memory","GPU Core","Temperature","Used Space"
09/13/2021 18:02:15,42.1875,39.0625,40.625,34.375,39.0625,2295.691,2295.691,2295.691,2295.691,199.62529,70.2854,4.89071274,2.06764984,0,0,20,0,43.0000038,405.81,837.91,12,44,44.29434
09/13/2021 18:02:16,59.375,42.1875,39.0625,45.3125,46.484375,2295.692,2295.692,2295.692,2295.692,199.625366,70.32098,4.89318848,2.065174,0,0,20,0,43.0000038,409.25,837.829956,13,44,44.29434
09/13/2021 18:02:17,56.92308,44.6153831,58.4615364,46.1538429,51.538456,2295.692,2295.692,2295.692,2295.692,199.625366,70.15437,4.88159561,2.076767,0,0,20,0,43.0000038,400.58,894.019958,12,44,44.29434
09/13/2021 18:02:18,81.53846,73.8461456,78.46154,76.92308,77.69231,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,70.23096,4.88692474,2.07143784,0,0,20,0,43.0000038,400.83,878.57,12,44,44.29434
09/13/2021 18:02:19,79.6875,85.9375,78.125,84.375,82.03125,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,70.13803,4.880459,2.07790375,0,0,20,0,43.0000038,405.53,876.019958,12,44,44.29434
09/13/2021 18:02:20,87.69231,92.30769,90.76923,92.30769,90.76923,1796.628,1796.628,2295.69141,1796.628,199.625351,70.47223,4.903713,2.05464935,0,0,20,0,43.0000038,400.53,871.79,12,44,44.29434
09/13/2021 18:02:21,73.4375,73.4375,71.875,70.3125,72.265625,2295.69263,2295.69263,2295.69263,2295.69263,199.625443,70.20015,4.884781,2.0735817,0,0,20,0,43.0000038,397.31,894.31,11,44,44.29434
09/13/2021 18:02:22,70.3125,70.3125,81.25,70.3125,73.046875,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,70.18255,4.88355637,2.07480621,0,0,20,0,43.0000038,403.66,893.389954,12,44,44.29434
09/13/2021 18:02:23,93.75,92.1875,92.1875,87.5,91.40625,1796.62769,1796.62769,2295.691,1796.62769,199.62529,70.22893,4.8867836,2.071579,0,0,20,0,43.0000038,403.13,918.13,12,44,44.29434
09/13/2021 18:02:24,100,100,98.4375,95.3125,98.4375,2295.691,2295.691,2295.691,2295.691,199.6253,70.1551361,4.881649,2.07671356,0,0,20,0,43.0000038,398.639984,927.56,12,44,44.29434
09/13/2021 18:02:25,100,100,98.4375,98.4375,99.21875,1796.6283,1796.6283,1796.6283,1796.6283,199.625366,70.2047,4.8850975,2.073265,0,0,20,0,43.0000038,398.949982,930.99,12,44,44.29434
09/13/2021 18:02:26,100,100,98.4375,96.875,98.828125,1796.62964,1796.62964,1796.62964,1796.62964,199.6255,70.34087,4.894573,2.06378937,0,0,20,0,43.0000038,399.74,932.24,11,44,44.29434
09/13/2021 18:02:27,87.5,90.625,87.5,78.125,85.9375,2295.69116,2295.69116,1796.62793,1796.62793,199.62532,70.17597,4.8830986,2.075264,0,0,20,0,43.0000038,397.949982,932.709961,11,44,44.29434
09/13/2021 18:02:28,87.5,98.4375,98.4375,96.875,95.3125,1796.62683,1796.62683,1796.62683,1796.62683,199.6252,70.46269,4.90304947,2.055313,0,0,20,0,43.0000038,393.919983,932.87,11,44,44.29434
09/13/2021 18:02:29,100,100,98.4375,98.4375,99.21875,1796.62927,2295.693,2295.693,1796.62927,199.625488,70.39312,4.89820862,2.060154,0,0,20,0,43.0000038,400.759979,932.94,11,44,44.29434
09/13/2021 18:02:30,93.75,96.875,98.4375,95.3125,96.09375,2295.69043,2295.69043,2295.69043,2295.69043,199.625244,70.38199,4.897434,2.06092834,0,0,20,0,43.0000038,401.99,932.94,12,44,44.29434
09/13/2021 18:02:31,100,100,96.92308,100,99.23077,1796.62866,2295.69214,1796.62866,1796.62866,199.6254,70.41203,4.89952469,2.058838,0,0,20,0,43.0000038,401.74,902.839966,11,44,44.29434
09/13/2021 18:02:32,84.12698,84.12698,90.47619,90.47619,87.30159,2295.69238,2295.69238,2295.69238,2295.69238,199.625427,70.46472,4.90319061,2.055172,0,0,20,0,43.0000038,397.199982,921.839966,11,44,44.29434
09/13/2021 18:02:33,89.23077,87.69231,90.76923,90.76923,89.61539,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,70.41582,4.899788,2.05857468,0,0,20,0,43.0000038,396.08,928.93,11,44,44.29215
09/13/2021 18:02:34,89.0625,90.625,89.0625,85.9375,88.671875,2295.692,2295.692,2295.692,2295.692,199.625381,70.42821,4.90065,2.05771255,0,0,20,0,43.0000038,398.24,927.329956,11,44,44.29215
09/13/2021 18:02:35,78.46154,83.07693,76.92308,84.61539,80.7692261,2295.69043,2295.69043,2295.69043,2295.69043,199.625244,70.5244751,4.90734863,2.051014,0,0,20,0,43.0000038,396.75,924.17,11,44,44.29215
09/13/2021 18:02:36,76.5625,79.6875,76.5625,78.125,77.734375,2295.69043,2295.69043,2295.69043,2295.69043,199.625244,70.49597,4.905365,2.05299759,0,0,20,0,43.0000038,402.43,894.529968,12,44,44.29215
09/13/2021 18:02:37,92.1875,95.3125,90.625,93.75,92.96875,1796.63025,1796.63025,1796.63025,1796.63025,199.62558,70.53291,4.907936,2.05042648,0,0,20,0,43.0000038,404.47998,918.18,12,44,44.29215
09/13/2021 18:02:38,92.30769,83.07693,78.46154,84.61539,84.61539,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,70.53346,4.90797424,2.05038834,0,0,20,0,43.0000038,398.52,919.81,11,44,44.29215
09/13/2021 18:02:39,78.125,78.125,81.25,85.9375,80.859375,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,70.64245,4.915558,2.04280472,0,0,20,0,43.0000038,400.21,884.05,12,44,44.29215
09/13/2021 18:02:40,62.5,71.875,70.3125,82.8125,71.875,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,70.63812,4.9152565,2.043106,0,0,20,0,43.0000038,402.009979,878.01,12,44,44.29215
09/13/2021 18:02:41,57.8125,64.0625,54.6875,68.75,61.328125,2295.69336,2295.69336,2295.69336,2295.69336,199.6255,70.65961,4.916752,2.04161072,0,0,20,0,43.0000038,403.639984,863.67,12,44,44.29215
09/13/2021 18:02:42,48.4375,57.8125,53.125,60.9375,55.078125,2295.69019,2295.69019,2295.69019,2295.69019,199.625244,70.68686,4.918648,2.03971481,0,0,20,0,43.0000038,398.55,900.399963,11,44,44.29215
09/13/2021 18:02:43,81.53846,81.53846,67.69231,76.92308,76.92308,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,70.69552,4.91925049,2.039112,0,0,20,0,43.0000038,395.34,916.199951,11,44,44.29215
09/13/2021 18:02:44,73.8461456,76.92308,75.38461,84.61539,77.69231,2295.69165,2295.69165,2295.69165,2295.69165,199.625366,70.8335,4.928852,2.0295105,0,0,20,0,43.0000038,421.569977,879.43,14,44,44.29215
09/13/2021 18:02:45,59.375,68.75,64.0625,59.375,62.890625,2295.69165,2295.69165,2295.69165,2295.69165,199.625366,70.79957,4.926491,2.0318718,0,0,20,0,43.0000038,408.93,866.29,13,44,44.29215
09/13/2021 18:02:46,60.9375,62.5,56.25,53.125,58.203125,2295.69263,2295.69263,2295.69263,2295.69263,199.625443,70.93635,4.93600845,2.02235413,0,0,20,0,43.0000038,404.3,885.74,12,44,44.29215
09/13/2021 18:02:47,51.5625,60.9375,50,59.375,55.46875,2295.69238,2295.69238,2295.69238,2295.69238,199.625427,70.91272,4.93436432,2.02399826,0,0,20,0,43.0000038,401.41,890.37,12,44,44.29215
09/13/2021 18:02:48,57.8125,62.5,60.9375,56.25,59.375,2295.691,2295.691,2295.691,2295.691,199.62529,70.93437,4.935871,2.02249146,0,0,20,0,43.0000038,401.069977,909.639954,12,44,44.29215
09/13/2021 18:02:49,82.8125,85.9375,79.6875,89.0625,84.375,1796.62756,1796.62756,1796.62756,1796.62756,199.625275,70.70851,4.92015457,2.038208,0,0,20,0,43.0000038,400.759979,924.37,12,44,44.29215
09/13/2021 18:02:50,76.5625,76.5625,79.6875,84.375,79.296875,1796.62793,1796.62793,1796.62793,2295.69116,199.62532,70.84288,4.92950439,2.02885818,0,0,20,0,43.0000038,402.69,929.88,12,44,44.29215
09/13/2021 18:02:51,86.15385,89.23077,86.15385,92.30769,88.46153,2295.69287,2295.69287,2295.69287,2295.69287,199.625458,70.8059845,4.926937,2.03142548,0,0,20,0,43.0000038,424.789978,899.98,14,44,44.29215
09/13/2021 18:02:52,90.47619,87.30159,84.12698,85.71429,86.90476,2295.69043,2295.69043,2295.69043,2295.69043,199.625244,70.8033,4.92675,2.0316124,0,0,20,0,43.0000038,412.039978,920.73,13,44,44.29215
09/13/2021 18:02:53,93.75,84.375,87.5,93.75,89.84375,2295.69287,2295.69287,2295.69287,2295.69287,199.625458,70.78948,4.925789,2.0325737,0,0,20,0,43.0000038,403.819977,928.459961,12,44,44.29215
09/13/2021 18:02:54,90.76923,86.15385,95.38461,83.07693,88.84615,2295.69067,2295.69067,2295.69067,2295.69067,199.62529,70.7264938,4.921406,2.03695679,0,0,20,0,43.0000038,399.09,931.339966,12,44,44.29215
09/13/2021 18:02:55,87.5,82.8125,89.0625,90.625,87.5,2295.69238,1796.62891,2295.69238,2295.69238,199.625427,70.6924438,4.919037,2.03932571,0,0,20,0,43.0000038,399.86,932.37,12,44,44.29215
09/13/2021 18:02:56,76.5625,71.875,85.9375,82.8125,79.296875,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,70.45046,4.902199,2.05616379,0,0,20,0,43.0000038,396.569977,932.75,11,44,44.29215
09/13/2021 18:02:57,75,70.3125,76.5625,76.5625,74.609375,2295.689,2295.689,2295.689,2295.689,199.625137,70.45249,4.90234,2.05602264,0,0,20,0,43.0000038,399.59,898.43,11,44,44.29215
09/13/2021 18:02:58,54.6875,43.75,42.1875,50,47.65625,2295.69434,2295.69434,2295.69434,2295.69434,199.62558,70.46883,4.90347672,2.05488586,0,0,20,0,42.0000038,400.389984,844.24,12,44,44.29215
09/13/2021 18:02:59,48.4375,39.0625,34.375,39.0625,40.234375,2295.69067,2295.69067,2295.69067,2295.69067,199.625275,70.4734344,4.903797,2.05456543,0,0,20,0,42.0000038,399.74,826.54,12,44,44.29215
09/13/2021 18:03:00,47.6923065,52.30769,44.6153831,44.6153831,47.3076935,2295.69141,2295.69141,2295.69141,2295.69141,199.625351,70.4754639,4.90393829,2.05442429,0,0,20,0,42.0000038,406.41,812.649963,12,44,44.29215
09/13/2021 18:03:01,43.75,40.625,39.0625,43.75,41.796875,2295.69141,2295.69141,2295.69141,2295.69141,199.625351,70.45288,4.90236664,2.055996,0,0,20,0,42.0000038,401.949982,838.54,12,44,44.29215
09/13/2021 18:03:02,61.53846,50.7692337,55.384613,53.8461571,55.384613,2295.69,2295.69,2295.69,2295.69,199.625214,70.48429,4.90455246,2.05381012,0,0,20,0,42.0000038,399.62,869.11,12,44,44.29215
09/13/2021 18:03:03,60.9375,57.8125,54.6875,62.5,58.984375,2295.69336,2295.69336,2295.69336,2295.69336,199.6255,70.56137,4.909916,2.04844666,0,0,20,0,42.0000038,400.69,890.959961,12,44,44.2924271
09/13/2021 18:03:04,46.875,51.5625,42.1875,51.5625,48.046875,2295.69116,2295.69116,2295.69116,2295.69116,199.6253,70.4798,4.90423965,2.054123,0,0,20,0,42.0000038,401.49,884.589966,12,44,44.2924271
09/13/2021 18:03:05,56.25,51.5625,54.6875,53.125,53.90625,2295.69141,2295.69141,2295.69141,2295.69141,199.625351,70.48928,4.9048996,2.053463,0,0,20,0,42.0000038,432.509979,874.32,15,44,44.2924271
09/13/2021 18:03:06,81.25,81.25,84.375,82.8125,82.421875,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,70.42437,4.900383,2.05797958,0,0,20,0,43.0000038,434.22998,892.57,16,44,44.2924271
09/13/2021 18:03:07,53.125,59.375,48.4375,50,52.734375,2295.69165,2295.69165,2295.69165,2295.69165,199.625366,70.39751,4.898514,2.05984879,0,0,20,0,43.0000038,427.58,855.459961,14,44,44.2924271
09/13/2021 18:03:08,46.875,54.6875,45.3125,51.5625,49.609375,2295.69214,2295.69214,2295.69214,2295.69214,199.6254,70.38441,4.897602,2.0607605,0,0,20,0,42.0000038,409.199982,814.089966,11,44,44.2924271
09/13/2021 18:03:09,31.25,45.3125,34.375,35.9375,36.71875,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,70.39921,4.898632,2.05973053,0,0,20,0,42.0000038,385.41,789.2,7,44,44.2924271
09/13/2021 18:03:10,57.8125,53.125,56.25,64.61538,57.95072,2295.69263,2295.69263,2295.69263,2295.69263,199.625443,70.39816,4.89855957,2.059803,0,0,20,0,42.0000038,409.199982,869.82,9,44,44.2924271
09/13/2021 18:03:11,63.0769272,58.4615364,43.07692,51.5625,54.04447,2295.69019,2295.69019,2295.69019,2295.69019,199.625229,70.39795,4.89854431,2.05981827,0,0,20,0,42.0000038,373,810.35,6,44,44.2924271
09/13/2021 18:03:12,64.0625,53.125,54.6875,64.0625,58.984375,2295.69165,2295.69165,2295.69165,2295.69165,199.625366,70.41642,4.89983,2.05853271,0,0,20,0,42.0000038,372.62,884.55,5,44,44.2924271
09/13/2021 18:03:13,50,64.0625,54.6875,67.1875,58.984375,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,70.38791,4.897846,2.06051636,0,0,20,0,42.0000038,376.19,882.66,5,44,44.2924271
09/13/2021 18:03:14,40.625,42.1875,35.9375,37.5,39.0625,2295.69263,2295.69263,2295.69263,2295.69263,199.625443,70.33079,4.89387131,2.06449127,0,0,20,0,41.0000038,360.33,803.24,4,44,44.2924271
09/13/2021 18:03:15,29.2307682,47.6923065,38.4615364,38.4615364,38.4615364,2295.69067,2295.69067,2295.69067,2295.69067,199.62529,69.966,4.86848831,2.08987427,0,0,20,0,41.0000038,347.139984,796.2,3,44,44.2924271
09/13/2021 18:03:16,35.9375,39.0625,31.25,42.1875,37.109375,2295.69287,2295.69287,2295.69287,2295.69287,199.625458,69.97242,4.86893463,2.089428,0,0,20,0,41.0000038,349.09,770.94,3,44,44.2924271
09/13/2021 18:03:17,28.125,21.875,25,28.125,25.78125,2295.69,2295.69,2295.69,2295.69,199.625214,70.00334,4.871086,2.08727646,0,0,20,0,41.0000038,343.199982,736.519958,3,44,44.2924271
09/13/2021 18:03:18,32.0512848,43.58974,25.6410236,32.0512848,33.3333321,2295.69165,2295.69165,2295.69165,2295.69165,199.625366,69.99687,4.870636,2.08772659,0,0,20,0,41.0000038,351.81,789.6,4,44,44.2924271
09/13/2021 18:03:19,35.294117,29.4117622,41.1764679,33.3333321,34.8039169,2295.692,2295.692,2295.692,2295.692,199.6254,69.98738,4.869976,2.08838654,0,0,20,0,41.0000038,348.789978,761.089966,3,44,44.2924271
09/13/2021 18:03:20,26.5625,21.875,29.6875,23.4375,25.390625,2295.69067,2295.69067,2295.69067,2295.69067,199.62529,69.93919,4.866623,2.09173965,0,0,20,0,40,345.77,735.389954,3,44,44.2924271
09/13/2021 18:03:21,14.0625,18.75,10.9375,17.1875,15.234375,2295.69263,2295.69263,2295.69263,2295.69263,199.625443,69.93251,4.86615753,2.092205,0,0,20,0,40,340.039978,742.339966,3,44,44.2924271
09/13/2021 18:03:22,33.8461533,47.6923065,29.2307682,44.6153831,38.8461533,2295.691,2295.691,2295.691,2295.691,199.62529,69.85526,4.86078262,2.09758,0,0,20,0,41.0000038,341.889984,831.529968,3,44,44.2924271
09/13/2021 18:03:23,21.875,25,20.3125,18.75,21.484375,2295.69238,2295.69238,2295.69238,2295.69238,199.625427,69.97171,4.868885,2.08947754,0,0,20,0,40,341.96,795.829956,3,44,44.2924271
09/13/2021 18:03:24,12.5,15.625,6.25,12.5,11.71875,2295.69214,2295.69214,2295.69214,2295.69214,199.6254,69.97297,4.868973,2.0893898,0,0,20,0,40,339.59,785.99,3,44,44.2924271
09/13/2021 18:03:25,25,17.1875,14.0625,12.5,17.1875,2295.6897,2295.6897,2295.6897,2295.6897,199.625183,69.90044,4.863926,2.09443665,0,0,20,0,40,341.07,750.01,3,44,44.2924271
09/13/2021 18:03:26,17.1875,21.875,21.875,21.875,20.703125,2295.69287,2295.69287,2295.69287,2295.69287,199.625473,69.9648,4.86840439,2.08995819,0,0,20,0,40,341.97,773.339966,3,44,44.2924271
09/13/2021 18:03:27,24.6153831,32.30769,15.3846149,21.53846,23.4615326,2295.6897,2295.6897,2295.6897,2295.6897,199.6252,69.7567,4.853924,2.10443878,0,0,20,0,40,340.27,778.529968,3,44,44.2924271
09/13/2021 18:03:28,48.4375,48.4375,43.75,53.125,48.4375,2295.69385,2295.69385,2295.69385,2295.69385,199.625549,69.734436,4.852375,2.10598755,0,0,20,0,40,342.68,822.449951,3,44,44.2924271
09/13/2021 18:03:29,37.5,40.625,29.6875,35.9375,35.9375,2295.69019,2295.69019,2295.69019,2295.69019,199.625229,69.81607,4.858055,2.10030746,0,0,20,0,40,342.509979,825.31,3,44,44.2924271
09/13/2021 18:03:30,16.9230766,24.6153831,19.9999981,23.0769215,21.1538429,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,69.81525,4.857998,2.10036469,0,0,20,0,40,341.1,803.709961,3,44,44.2924271
09/13/2021 18:03:31,16.9230766,15.3846149,13.8461533,23.0769215,17.3076935,2295.691,2295.691,2295.691,2295.691,199.6253,69.8122253,4.857788,2.10057449,0,0,20,0,40,345.91,814.16,3,44,44.2924271
09/13/2021 18:03:32,42.6966324,47.1910133,37.0786476,46.0674171,43.25843,2295.69287,2295.69287,2295.69287,2295.69287,199.625473,69.80423,4.857231,2.10113144,0,0,20,0,41.0000038,358.16,896.17,5,44,44.2924271
09/13/2021 18:03:33,38.4615364,30.76923,33.3333321,58.97436,40.384613,2295.68921,2295.68921,2295.68921,2295.68921,199.625153,69.80307,4.857151,2.10121155,0,0,20,0,41.0000038,373.41,899.709961,7,44,44.2924232
09/13/2021 18:03:34,23.0769215,24.6153831,18.4615364,23.0769215,22.3076878,2295.692,2295.692,2295.692,2295.692,199.625381,69.788765,4.8561554,2.10220718,0,0,20,0,41.0000038,395.199982,850.72,11,44,44.2924232
09/13/2021 18:03:35,21.875,21.875,9.375,21.875,18.75,2295.69263,2295.69263,2295.69263,2295.69263,199.625443,69.8465,4.86017227,2.09819031,0,0,20,0,40,360.539978,810.13,6,44,44.2924232
09/13/2021 18:03:36,15.625,20.3125,14.0625,14.0625,16.015625,2295.69043,2295.69043,2295.69043,2295.69043,199.625259,69.85203,4.86055756,2.097805,0,0,20,0,40,350.07,790.88,4,44,44.2924232
09/13/2021 18:03:37,20.3125,14.0625,14.0625,12.5,15.234375,2295.69263,2295.69263,2295.69263,2295.69263,199.625443,69.84863,4.860321,2.09804153,0,0,20,0,39,341.5,758.67,3,44,44.2924232
09/13/2021 18:03:38,18.75,21.875,12.5,17.1875,17.578125,2295.69165,2295.69165,2295.69165,2295.69165,199.625366,69.8251648,4.85868835,2.09967422,0,0,20,0,39,344.46,771.88,3,44,44.2924232
09/13/2021 18:03:39,14.0625,21.875,10.9375,14.0625,15.234375,2295.69165,2295.69165,2295.69165,2295.69165,199.625366,69.848465,4.8603096,2.098053,0,0,20,0,39,340.8,743.07,3,44,44.2924232
09/13/2021 18:03:40,29.6875,39.0625,37.5,29.6875,33.984375,2295.69067,2295.69067,2295.69067,2295.69067,199.625275,69.83855,4.859619,2.09874344,0,0,20,0,40,341.039978,751.74,3,44,44.2924232
09/13/2021 18:03:41,7.8125,15.625,6.25,6.25,8.984375,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,69.83789,4.85957336,2.09878922,0,0,20,0,39,341.87,758.68,3,44,44.2924232
09/13/2021 18:03:42,27.6923065,35.384613,23.0769215,35.384613,30.384613,2295.69165,2295.69165,2295.69165,2295.69165,199.625366,69.83383,4.859291,2.0990715,0,0,20,0,39,339.639984,865.49,3,44,44.2924232
09/13/2021 18:03:43,23.4375,21.875,20.3125,23.4375,22.265625,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,69.83542,4.8594017,2.09896088,0,0,20,0,40,345.509979,808.88,3,44,44.2924232
09/13/2021 18:03:44,17.1875,15.625,10.9375,17.1875,15.234375,2295.69116,2295.69116,2295.69116,2295.69116,199.6253,69.83624,4.859459,2.09890366,0,0,20,0,39,346.25,755.269958,3,44,44.2924232
09/13/2021 18:03:45,15.3846149,13.8461533,12.3076916,16.9230766,14.6153812,2295.69263,2295.69263,2295.69263,2295.69263,199.625458,69.8150253,4.85798264,2.10038,0,0,20,0,39,343.71,744.389954,3,44,44.2924232
09/13/2021 18:03:46,18.75,14.0625,15.625,17.1875,16.40625,2295.69214,2295.69214,2295.69214,2295.69214,199.625412,69.8143158,4.857933,2.10042953,0,0,20,0,39,347.09,732.6,3,44,44.2924232
09/13/2021 18:03:47,14.0625,18.75,12.5,26.5625,17.96875,2295.68921,2295.68921,2295.68921,2295.68921,199.625153,69.79518,4.85660172,2.10176086,0,0,20,0,39,342.169983,736.66,3,44,44.2924232
09/13/2021 18:03:48,25,29.6875,39.0625,25,29.6875,2295.69263,2295.69263,2295.69263,2295.69263,199.625458,69.83525,4.85939026,2.09897232,0,0,20,0,39,368.199982,780.769958,5,44,44.2924232
09/13/2021 18:03:49,71.875,68.75,62.5,79.6875,70.703125,2295.69238,2295.69238,2295.69238,2295.69238,199.625427,69.84819,4.86029053,2.098072,0,0,20,0,40,390.55,851.209961,7,44,44.2924232
09/13/2021 18:03:50,89.0625,90.625,87.5,81.25,87.109375,2295.69141,2295.69141,2295.69141,2295.69141,199.625351,69.93651,4.866436,2.09192657,0,0,20,0,41.0000038,429.03,903.209961,13,44,44.2924232
09/13/2021 18:03:51,70.7692261,73.8461456,69.2307739,78.46154,73.07692,2295.6897,2295.6897,2295.6897,2295.6897,199.6252,69.90642,4.86434174,2.09402084,0,0,20,0,41.0000038,384.1,900.329956,7,44,44.2924232
09/13/2021 18:03:52,85.9375,81.25,81.25,82.8125,82.8125,1796.62854,2295.69214,2295.69214,2295.69214,199.6254,69.94205,4.86682129,2.09154129,0,0,20,0,41.0000038,357.52,921.029968,5,44,44.2924232
09/13/2021 18:03:53,65.625,67.1875,73.4375,76.5625,70.703125,2295.69336,2295.69336,2295.69336,2295.69336,199.625519,69.813324,4.85786438,2.1004982,0,0,20,0,41.0000038,332.65,928.55,2,44,44.2924232
09/13/2021 18:03:54,35.9375,35.9375,43.75,71.875,46.875,2295.69141,2295.69141,2295.69141,2295.69141,199.625351,69.9529,4.8675766,2.090786,0,0,20,0,42.0000038,312.43,931.579956,1,44,44.2924232
09/13/2021 18:03:55,35.384613,41.53846,41.53846,55.384613,43.4615364,2295.69,2295.69,2295.69,2295.69,199.6252,69.9636459,4.86832428,2.0900383,0,0,20,0,42.0000038,317.36,932.38,2,44,44.2924232
09/13/2021 18:03:56,25,32.8125,50,40.625,37.109375,2295.69238,2295.69238,2295.69238,2295.69238,199.625427,69.9233551,4.86552048,2.092842,0,0,20,0,42.0000038,309.66,932.759949,1,44,44.2924232
09/13/2021 18:03:57,21.875,20.3125,37.5,45.3125,31.25,2295.69067,2295.69067,2295.69067,2295.69067,199.62529,69.8538361,4.86068344,2.09767914,0,0,20,0,42.0000038,305.72,878.25,0,44,44.2924232
09/13/2021 18:03:58,29.2307682,15.3846149,12.3076916,15.3846149,18.07692,2295.692,2295.692,2295.692,2295.692,199.6254,69.92856,4.865883,2.09247971,0,0,20,0,41.0000038,336.22,830.62,2,44,44.2924232
09/13/2021 18:03:59,6.25,12.5,14.0625,10.9375,10.9375,2295.69214,2295.69214,2295.69214,2295.69214,199.6254,69.91491,4.864933,2.09342957,0,0,20,0,40,314.18,775.25,1,44,44.2924232
09/13/2021 18:04:00,35.9375,43.75,21.875,34.375,33.984375,2295.69165,2295.69165,2295.69165,2295.69165,199.625351,69.90888,4.8645134,2.09384918,0,0,20,0,40,322.65,818.69,1,44,44.2924232
09/13/2021 18:04:01,31.25,32.8125,32.8125,26.5625,30.859375,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,69.8710556,4.86188126,2.09648132,0,0,20,0,40,340.07,815.95,3,44,44.2924232
09/13/2021 18:04:02,37.5,26.5625,29.6875,31.25,31.25,2295.69165,2295.69165,2295.69165,2295.69165,199.625351,69.91365,4.86484528,2.0935173,0,0,20,0,40,326.56,862.8,2,44,44.2924232
09/13/2021 18:04:03,14.0625,14.0625,20.3125,9.375,14.453125,2295.68945,2295.68945,2295.68945,2295.68945,199.625183,69.87758,4.862335,2.09602737,0,0,20,0,40,325.4,791.3,2,44,44.29244
09/13/2021 18:04:04,6.25,3.125,4.6875,6.25,5.078125,2295.69263,2295.69263,2295.69263,2295.69263,199.625458,69.91091,4.86465454,2.093708,0,0,20,0,39,318.32,775.12,2,44,44.29244
09/13/2021 18:04:05,7.8125,6.25,6.25,14.0625,8.59375,2295.69263,2295.69263,2295.69263,2295.69263,199.625443,69.80812,4.857502,2.1008606,0,0,20,0,39,313.449982,736.029968,1,44,44.29244
09/13/2021 18:04:06,7.8125,1.5625,4.6875,6.25,5.078125,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,69.6499,4.846493,2.11186981,0,0,20,0,39,305.74,721.91,0,44,44.29244
09/13/2021 18:04:07,9.375,7.8125,6.25,6.25,7.421875,2295.68921,2295.68921,2295.68921,2295.68921,199.625153,69.67759,4.848419,2.10994339,0,0,20,0,39,307.55,740.05,0,44,44.29244
09/13/2021 18:04:08,12.5,15.625,21.875,9.375,14.84375,2295.6936,2295.6936,2295.6936,2295.6936,199.625534,69.66103,4.847267,2.11109543,0,0,20,0,39,304.889984,760.88,0,44,44.29244
09/13/2021 18:04:09,4.6875,0,4.6875,4.6875,3.515625,2295.6897,2295.6897,2295.6897,2295.6897,199.6252,69.65374,4.84676,2.11160278,0,0,20,0,39,302.5,728.709961,0,44,44.29244
09/13/2021 18:04:10,3.125,9.375,6.25,7.8125,6.640625,2295.69238,2295.69238,2295.69238,2295.69238,199.625427,69.65358,4.84674835,2.11161423,0,0,20,0,39,303.43,690.75,0,44,44.29244
09/13/2021 18:04:11,3.125,3.125,10.9375,4.6875,5.46875,2295.69019,2295.69019,2295.69019,2295.69019,199.625244,69.65319,4.84672165,2.111641,0,0,20,0,39,301.82,690.22,0,44,44.29244
09/13/2021 18:04:12,32.8125,40.625,20.3125,34.375,32.03125,2295.69385,2295.69385,2295.69385,2295.69385,199.625549,69.64672,4.84627151,2.112091,0,0,20,0,39,306.789978,839.16,0,44,44.29244
09/13/2021 18:04:13,17.1875,12.5,23.4375,12.5,16.40625,2295.68945,2295.68945,2295.68945,2295.68945,199.625183,69.16396,4.81267929,2.14568329,0,0,20,0,39,305.55,787.99,0,44,44.29244
09/13/2021 18:04:14,3.125,3.125,3.125,3.125,3.125,2295.692,2295.692,2295.692,2295.692,199.625381,69.16396,4.81267929,2.14568329,0,0,20,0,39,302.97,721.7,0,44,44.29244
