,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Used Space"
09/05/2020 18:37:52,22.65625,32.03125,32.03125,30.46875,29.296875,47,49,47,50,50,2106.00122,2106.00122,2106.00122,2106.00122,7.524566,5.93426752,0.14067249,1.17220938,100.285767,64.48193,10.22995,5.63488,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:37:53,32.03125,32.8125,30.46875,36.71875,33.0078125,51,52,51,51,52,2105.998,2105.998,2105.998,2105.998,7.39163351,5.789663,0.17305316,1.23024952,100.285622,65.0511,10.3202477,5.54458237,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:37:54,22.65625,21.875,25,24.21875,23.4375,47,48,47,47,49,2106.004,2106.004,2106.004,2106.004,5.83829641,4.25569963,0.210218072,1.22694123,100.2859,65.2777557,10.356205,5.508625,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:37:55,15.625,17.1875,14.0625,20.3125,16.796875,47,47,47,47,48,2106.00073,2106.00073,2106.00073,2106.00073,5.33605433,4.03853559,0.04775804,0.917483,100.285744,65.29605,10.359108,5.505722,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:37:56,27.34375,17.96875,19.53125,18.75,20.8984375,51,48,48,47,51,2106.00122,2106.00122,2106.00122,2106.00122,6.00346565,4.76656055,0.006004982,0.8268678,100.285774,65.2906647,10.3582535,5.50657654,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:37:57,17.6923027,19.9999981,12.3076916,12.3076916,15.5769167,50,48,48,47,50,2106.00049,2106.00049,2106.00049,2106.00049,4.81154728,3.58326983,0.0108536165,0.8527668,100.285736,65.27552,10.35585,5.50898,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:37:58,15.625,14.84375,18.75,23.4375,18.1640625,47,47,49,46,49,2105.99976,2105.99976,2105.99976,2105.99976,5.57182932,4.306823,0.0239823088,0.9196246,100.285706,65.21805,10.3467331,5.518097,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:37:59,39.9999962,40.76923,46.9230766,43.07692,42.6923027,48,52,49,48,51,2106.0022,2106.0022,2106.0022,2106.0022,8.293368,6.774602,0.0614079274,1.24183142,100.28582,65.33479,10.3652534,5.49957657,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:38:00,11.71875,12.5,16.40625,13.28125,13.4765625,46,47,47,47,48,2106.00073,2106.00073,2106.00073,2106.00073,4.200793,3.030629,0.01050659,0.8568093,100.285744,65.3232,10.3634148,5.50141525,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:38:01,9.375,7.03125,3.125,5.46875,6.25,47,47,46,47,48,2106.00122,2106.00122,2106.00122,2106.00122,3.17951226,2.092181,0.009725138,0.8015945,100.285767,65.30692,10.3608322,5.503998,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:38:02,6.25,10.9375,10.15625,12.5,9.9609375,47,48,48,48,49,2106.001,2106.001,2106.001,2106.001,4.23507547,2.93560123,0.118266895,0.9484494,100.285759,65.23186,10.3489227,5.51590729,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:38:03,10.15625,8.59375,12.5,18.75,12.5,46,47,46,45,48,2106.001,2106.001,2106.001,2106.001,4.486196,3.28278351,0.007995688,0.868762255,100.285759,65.23253,10.34903,5.51580048,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:38:04,12.5,14.84375,20.3125,16.40625,16.015625,46,47,47,46,49,2106.00049,2106.00049,2106.00049,2106.00049,4.78909826,3.592307,0.0207874849,0.878875554,100.285744,65.1916962,10.3425522,5.522278,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:38:05,2.34375,7.03125,3.90625,4.6875,4.4921875,45,46,46,46,48,2106.001,2106.001,2106.001,2106.001,2.82118344,1.81874466,0.008111441,0.7826311,100.285767,65.0768356,10.3243294,5.54050064,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:38:06,10.15625,6.25,9.375,18.75,11.1328125,47,48,48,50,50,2106.00146,2106.00146,2106.00146,2106.00146,4.32565975,3.15483046,0.0103071295,0.8015915,100.285782,64.25714,10.1942863,5.67054367,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:38:07,14.0625,15.625,19.53125,17.96875,16.796875,47,47,49,47,49,2106.001,2106.001,2106.001,2106.001,5.236636,3.88232,0.06798912,1.00841308,100.285759,64.34712,10.2085609,5.656269,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:38:08,17.1875,24.21875,17.96875,26.5625,21.484375,50,49,47,51,51,2105.99976,2105.99976,2105.99976,2105.99976,5.7017827,4.421053,0.0230329633,0.9957047,100.285706,64.1753159,10.1813049,5.683525,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:38:09,19.53125,19.53125,28.90625,41.40625,27.34375,47,51,48,48,51,2106.0022,2106.0022,2106.0022,2106.0022,7.09299135,5.746685,0.009860793,0.9829978,100.285812,63.43069,10.0631714,5.80165863,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:38:10,10.76923,7.69230747,10.0000019,25.3846169,13.4615364,46,47,47,46,47,2106.00024,2106.00024,2106.00024,2106.00024,4.503461,3.32498336,0.008272732,0.7927538,100.285721,63.2724266,10.038063,5.826767,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,33,76.86849
09/05/2020 18:38:11,10.15625,7.8125,13.28125,6.25,9.375,46,47,46,46,48,2106.00122,2106.00122,2106.00122,2106.00122,3.550459,2.430561,0.00628083758,0.9004997,100.285767,63.2688675,10.0374985,5.82733154,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:12,0.7692337,3.076923,10.0000019,18.4615364,8.076924,46,48,48,48,49,2106.00073,2106.00073,2106.00073,2106.00073,3.96314216,2.843487,0.00728211552,0.7653384,100.285751,63.1532822,10.0191612,5.845669,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:13,3.125,7.03125,6.25,12.5,7.2265625,46,47,47,49,49,2106.001,2106.001,2106.001,2106.001,3.31159043,2.262723,0.007821938,0.725014865,100.285767,63.1538849,10.0192566,5.84557343,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:14,7.8125,7.03125,8.59375,8.59375,8.0078125,45,46,46,46,47,2106.001,2106.001,2106.001,2106.001,3.36582971,2.315579,0.0101038972,0.8080037,100.285759,63.1541023,10.0192909,5.845539,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:15,17.96875,14.0625,17.96875,16.40625,16.6015625,47,48,48,51,51,2106.00122,2106.00122,2106.00122,2106.00122,4.837176,3.63946152,0.008047421,0.934483767,100.285767,63.2158966,10.0290947,5.83573532,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:16,12.5,14.0625,17.1875,20.3125,16.015625,47,47,48,49,50,2106.00073,2106.00073,2106.00073,2106.00073,4.836653,3.52303314,0.0964124948,0.931887031,100.285744,63.2234268,10.0302887,5.83454132,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:17,23.84615,23.0769215,27.6923065,39.2307625,28.46154,48,50,48,49,51,2106.00122,2106.00122,2106.00122,2106.00122,7.4476347,5.969764,0.119783014,1.00767231,100.285774,63.2207069,10.0298576,5.83497238,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:18,15.3846149,16.9230766,12.3076916,26.9230728,17.884613,48,48,48,51,51,2106.00024,2106.00024,2106.00024,2106.00024,5.60114527,4.24230146,0.122931682,0.96004355,100.285728,63.23016,10.0313568,5.833473,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:19,18.4615364,23.84615,19.23077,19.23077,20.1923065,49,49,49,51,51,2106.00146,2106.00146,2106.00146,2106.00146,5.92951345,4.455704,0.1724134,1.08066785,100.285789,63.24528,10.0337563,5.83107376,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:20,17.96875,14.0625,15.625,20.3125,16.9921875,46,47,46,47,48,2106.00073,2106.00073,2106.00073,2106.00073,4.797285,3.57854629,0.01631997,0.983791947,100.285751,63.22405,10.0303879,5.834442,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:21,6.92307949,4.615384,10.0000019,21.53846,10.7692242,48,48,47,47,50,2106.00073,2106.00073,2106.00073,2106.00073,4.16394663,3.02208924,0.004180852,0.7976944,100.285751,63.1742744,10.0224915,5.84233856,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:22,10.15625,11.71875,15.625,14.0625,12.890625,47,48,50,48,50,2106.001,2106.001,2106.001,2106.001,4.50287437,3.2774775,0.0570709556,0.930147946,100.285759,63.16567,10.0211258,5.843704,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:23,17.1875,22.65625,18.75,20.3125,19.7265625,46,47,46,47,48,2106.001,2106.001,2106.001,2106.001,5.21549034,3.8382566,0.138416067,1.00532484,100.285767,63.1734123,10.0223541,5.842476,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:24,12.5,15.625,7.8125,13.28125,12.3046875,46,47,46,46,47,2106.001,2106.001,2106.001,2106.001,3.89378953,2.69092774,0.09373983,0.9185768,100.285759,63.1692276,10.02169,5.84313965,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:25,13.9543295,17.0072079,13.9302845,25.3846169,17.5691128,47,48,47,47,49,2106.00073,2106.00073,2106.00073,2106.00073,5.474486,4.08793736,0.13719289,0.9909181,100.285744,63.18019,10.02343,5.8414,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:26,13.1971121,23.3173065,22.54808,25,21.0156269,47,47,47,51,51,2106.00146,2106.00146,2106.00146,2106.00146,5.724777,4.37160444,0.07794595,0.985326052,100.285789,63.1925964,10.0253983,5.839432,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:27,10.76923,7.69230747,11.5384579,8.4615345,9.615385,47,48,48,48,49,2106.00049,2106.00049,2106.00049,2106.00049,3.957741,2.870134,0.003511534,0.813465,100.285736,63.18774,10.0246277,5.84020233,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:28,7.03125,11.71875,14.84375,18.75,13.0859375,46,47,46,46,48,2106.00049,2106.00049,2106.00049,2106.00049,4.414112,3.25350237,0.0049266,0.8454897,100.285736,63.198082,10.026268,5.838562,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:29,14.84375,25.78125,25,24.21875,22.4609375,46,48,47,47,49,2106.00146,2106.00146,2106.00146,2106.00146,5.92689562,4.475294,0.167542145,1.07924449,100.285782,63.243454,10.0334663,5.83136368,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:30,13.28125,11.71875,13.28125,17.1875,13.8671875,48,49,47,50,50,2105.996,2105.996,2105.996,2105.996,4.52110147,3.32751918,0.0197994746,0.8772737,100.28553,63.25177,10.0347862,5.830044,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:31,12.5,7.8125,9.375,6.25,8.984375,46,49,47,46,49,2106.00586,2106.00586,2106.00586,2106.00586,3.79618931,2.63566852,0.06941295,0.8859349,100.285988,63.2094078,10.0280647,5.83676529,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:32,11.71875,12.5,10.9375,10.15625,11.328125,46,47,48,46,49,2106.00073,2106.00073,2106.00073,2106.00073,3.748715,2.6202414,0.03133966,0.8672483,100.285751,63.22097,10.0299,5.83493042,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:33,10.9375,24.21875,21.09375,30.46875,21.6796875,45,47,46,46,47,2106.001,2106.001,2106.001,2106.001,5.4134407,4.132608,0.0685375258,0.9835556,100.285759,63.27507,10.0384827,5.82634735,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:34,11.71875,9.375,16.40625,12.5,12.5,46,47,46,46,48,2106.001,2106.001,2106.001,2106.001,4.59800863,3.41526341,0.0199611653,0.836464942,100.285759,63.2724037,10.0380592,5.826771,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:35,14.6153812,9.230768,9.230768,13.0769253,11.5384636,46,47,46,46,48,2106.00073,2106.00073,2106.00073,2106.00073,4.80441952,3.43235731,0.143773764,1.02897143,100.285751,63.2165451,10.0291977,5.83563232,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:36,7.69230747,9.230768,10.76923,19.9999981,11.92308,46,47,46,46,48,2106.00122,2106.00122,2106.00122,2106.00122,4.77164364,3.49790072,0.07315013,0.8763099,100.285767,63.1787,10.0231934,5.84163666,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:37,14.6153812,13.0769253,18.4615364,23.0769215,17.3076935,46,50,46,47,50,2106.00146,2106.00146,2106.00146,2106.00146,5.48566628,4.13948631,0.0592593029,0.8504134,100.285782,63.179924,10.0233879,5.841442,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:38,21.09375,22.65625,21.09375,28.90625,23.4375,50,47,47,47,50,2106.00073,2106.00073,2106.00073,2106.00073,6.36334229,5.092748,0.008551901,0.895644844,100.285744,63.17252,10.022213,5.842617,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:39,10.9375,12.5,14.84375,7.03125,11.328125,46,47,47,46,48,2106.00073,2106.00073,2106.00073,2106.00073,3.97053218,2.82567,0.009159384,0.8535936,100.285751,63.2659836,10.0370407,5.82778931,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:40,6.25,5.46875,5.46875,7.8125,6.25,45,46,46,45,47,2106.00073,2106.00073,2106.00073,2106.00073,2.58739,1.62913156,0.00608320534,0.762674153,100.285751,63.25783,10.0357475,5.82908249,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8690643
09/05/2020 18:38:41,32.8125,35.9375,43.75,46.875,39.84375,46,47,49,47,49,2106.00073,2106.00073,2106.00073,2106.00073,7.214534,5.79706669,0.0540271141,1.2039113,100.285751,63.19303,10.0254669,5.839363,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:42,10.15625,8.59375,12.5,16.40625,11.9140625,46,46,46,46,47,2106.001,2106.001,2106.001,2106.001,3.54951549,2.52055979,0.008365494,0.787386954,100.285767,63.07105,10.006115,5.858715,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:43,11.71875,7.03125,13.28125,17.1875,12.3046875,45,46,46,46,47,2106.00073,2106.00073,2106.00073,2106.00073,4.504965,3.34460258,0.00558959134,0.8416942,100.285751,63.0690536,10.0057983,5.85903168,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:44,8.4615345,11.5384579,8.4615345,11.5384579,9.999996,46,47,49,46,49,2106.001,2106.001,2106.001,2106.001,3.557307,2.47831225,0.00695696333,0.8123918,100.285767,63.07646,10.0069733,5.85785675,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:45,10.9375,9.375,14.84375,13.28125,12.109375,46,47,47,49,49,2106.00122,2106.00122,2106.00122,2106.00122,4.51342249,3.33852577,0.00890532,0.775126338,100.285774,63.06701,10.0054741,5.859356,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:46,9.375,7.03125,7.8125,13.28125,9.375,45,46,46,45,47,2106.00073,2106.00073,2106.00073,2106.00073,3.29724145,2.26859164,0.006522124,0.774902165,100.285751,63.0676842,10.0055809,5.859249,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:47,15.3846149,12.3076916,19.9999981,19.23077,16.7307682,49,51,49,47,51,2106.00073,2106.00073,2106.00073,2106.00073,4.98623,3.78685379,0.008972743,0.981653631,100.285744,63.07312,10.006443,5.858387,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:48,11.71875,7.8125,12.5,6.25,9.5703125,46,47,46,46,47,2106.00122,2106.00122,2106.00122,2106.00122,3.43489933,2.38323164,0.00675484352,0.7576478,100.285767,63.06148,10.0045967,5.86023331,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:49,10.9375,7.8125,15.625,14.0625,12.109375,46,47,46,46,48,2106.001,2106.001,2106.001,2106.001,4.42694426,3.25225186,0.007100589,0.796115637,100.285767,63.06081,10.00449,5.86034,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:50,3.90625,3.90625,5.46875,5.46875,4.6875,45,47,46,47,47,2106.00073,2106.00073,2106.00073,2106.00073,2.53576684,1.56010115,0.00500626676,0.7526088,100.285744,63.0618439,10.0046539,5.860176,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:51,11.71875,18.75,24.21875,15.625,17.578125,47,49,47,47,49,2106.00146,2106.00146,2106.00146,2106.00146,5.53229427,4.239285,0.05886059,1.01602149,100.285782,63.14636,10.0180626,5.84676743,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:52,15.625,21.875,22.65625,20.3125,20.1171875,46,50,47,47,50,2106.001,2106.001,2106.001,2106.001,5.87825775,4.27681875,0.242036492,1.196097,100.285759,63.4301872,10.0630913,5.80173874,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:53,15.625,17.96875,21.09375,30.46875,21.2890625,47,48,48,47,49,2106.001,2106.001,2106.001,2106.001,6.65410662,4.527168,0.624181,1.28259218,100.285759,64.18121,10.18224,5.68259048,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:54,25,20.3125,28.125,28.90625,25.5859375,49,49,49,50,50,2106.00024,2106.00024,2106.00024,2106.00024,7.48690844,5.35321,0.552328765,1.46528685,100.285728,64.11963,10.17247,5.69236,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:55,28.125,32.03125,34.375,32.03125,31.640625,47,47,48,50,50,2106.001,2106.001,2106.001,2106.001,6.961071,5.19259071,0.302904218,1.272013,100.285767,64.1249161,10.1733093,5.69152069,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:56,17.1875,10.15625,17.1875,16.40625,15.234375,47,48,48,50,50,2106.001,2106.001,2106.001,2106.001,5.330113,3.82426715,0.201578066,1.04315889,100.285759,64.13836,10.1754417,5.68938828,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:57,12.3076916,15.3846149,23.0769215,20.7692261,17.8846188,50,50,49,49,50,2106.001,2106.001,2106.001,2106.001,5.68574142,4.191287,0.188538939,1.00328147,100.285759,64.12425,10.1732025,5.6916275,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:38:58,23.84615,19.23077,24.6153831,23.84615,22.884613,50,49,49,49,50,2106.00073,2106.00073,2106.00073,2106.00073,6.10579729,4.62728548,0.184415787,0.985554457,100.285751,64.1199646,10.1725235,5.69230652,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:39:00,17.6923027,20.7692261,17.6923027,23.84615,19.9999981,52,49,48,49,52,2106.00122,2106.00122,2106.00122,2106.00122,6.080721,4.574804,0.18507506,1.02688169,100.285767,64.1197739,10.172493,5.692337,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:39:00,25.78125,16.40625,25,25.78125,23.2421875,50,48,48,49,50,2106.00122,2106.00122,2106.00122,2106.00122,5.86802149,4.34551,0.1899367,1.013858,100.285767,63.776432,10.1180229,5.746807,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:39:01,10.9375,13.28125,17.96875,24.21875,16.6015625,46,47,47,46,48,2106.00049,2106.00049,2106.00049,2106.00049,5.49529457,3.98047757,0.202333122,0.988994539,100.285736,63.76951,10.1169243,5.74790573,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:39:02,10.9375,13.28125,14.84375,19.53125,14.6484375,47,47,47,47,49,2106.00049,2106.00049,2106.00049,2106.00049,5.380131,3.90194654,0.184422627,0.9648363,100.285744,63.76701,10.1165276,5.74830246,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:39:04,15.625,6.25,16.40625,14.84375,13.28125,46,48,46,46,48,2106.00146,2106.00146,2106.00146,2106.00146,4.91435051,3.45147848,0.1914248,1.02880967,100.285782,63.70202,10.1062164,5.75861359,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:39:05,11.5384579,9.230768,18.4615364,19.9999981,14.8076954,47,47,47,47,48,2106.00049,2106.00049,2106.00049,2106.00049,5.288368,3.82330441,0.185308322,0.967107832,100.285736,63.6885529,10.10408,5.76075,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:39:06,14.6153812,18.4615364,18.4615364,23.0769215,18.6538467,47,47,48,48,49,2106.00146,2106.00146,2106.00146,2106.00146,5.62125874,4.11913347,0.182410941,1.05417967,100.285789,63.6784019,10.10247,5.76235962,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:39:07,18.4615364,13.0769253,11.5384579,9.230768,13.0769253,46,47,46,46,48,2106,2106,2106,2106,4.58242846,3.134916,0.220255375,0.9924702,100.285713,63.53767,10.080143,5.784687,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:39:08,18.4615364,19.23077,20.7692261,22.3076935,20.1923,49,49,48,48,50,2106.002,2106.002,2106.002,2106.002,6.394919,4.76790953,0.256870985,1.06866729,100.285805,63.5348053,10.079689,5.785141,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:39:09,10.15625,15.625,17.96875,15.625,14.84375,46,47,47,47,48,2106.00073,2106.00073,2106.00073,2106.00073,5.31542158,3.757575,0.252148539,0.995361269,100.285751,63.54219,10.08086,5.78397,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:39:10,15.625,12.5,16.40625,13.28125,14.453125,46,47,47,46,48,2106.00122,2106.00122,2106.00122,2106.00122,4.604814,3.126896,0.20710817,0.9922213,100.285774,63.5298538,10.0789032,5.785927,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
09/05/2020 18:39:11,13.8461533,6.153846,12.3076916,16.9230766,12.3076973,46,47,46,46,48,2106.00073,2106.00073,2106.00073,2106.00073,5.243373,3.762559,0.188226387,0.9614759,100.285744,63.5416336,10.0807724,5.78405762,0,405.000031,405.000031,810.000061,0,0,0,2048,37.9375,2010.0625,1.852417,34,76.8697052
